tract,total,total_se2,race,race_ct,race_ct_se2,race_share,race_share_se2
06097150611,4181,32159.717667057765,hisp,1037,44753.46680093495,0.2480267878497967,0.0024469808953728237
06097150612,4579,23281.75090769671,white_nh,3643,29387.755102040814,0.7955885564533741,6.987715382531677e-4
06097150612,4579,23281.75090769671,black_nh,17,249.81291747119852,0.003712601004586154,1.189913425619242e-5
06097150612,4579,23281.75090769671,asian_nh,286,9939.302112877745,0.062459052194802356,4.697078123646605e-4
06097150612,4579,23281.75090769671,hisp,462,12240.832956088729,0.10089539200698842,5.725039132555754e-4
06097150701,4870,106169.01174231575,white_nh,3057,69927.29187646085,0.6277207392197125,0.0011845208696791808
06097150701,4870,106169.01174231575,black_nh,53,683.2900656867545,0.010882956878850103,2.9340453042833354e-5
06097150701,4870,106169.01174231575,asian_nh,58,923.8643397603495,0.01190965092402464,3.958878814573444e-5
06097150701,4870,106169.01174231575,hisp,1462,78877.32005432322,0.3002053388090349,0.0029223475306614792
06097150702,4806,75499.67202815937,white_nh,3765,43223.54745429181,0.7833957553058677,0.003877382466201763
06097150702,4806,75499.67202815937,black_nh,26,562.0790643101966,0.005409904286308781,2.4239251607729446e-5
06097150702,4806,75499.67202815937,asian_nh,210,3335.1502665348617,0.04369538077403246,1.381526567048868e-4
06097150702,4806,75499.67202815937,hisp,678,85143.33755231382,0.14107365792759052,0.003621182701077089
06097150800,5586,69927.29187646085,white_nh,4092,59423.32387912159,0.7325456498388829,7.01805717013463e-4
06097150800,5586,69927.29187646085,black_nh,5,36.95457359041398,8.950948800572861e-4,1.186108043372638e-6
06097150800,5586,69927.29187646085,asian_nh,191,5233.137166138524,0.03419262441818833,1.6509044984300297e-4
06097150800,5586,69927.29187646085,hisp,1117,52244.89795918367,0.19996419620479772,0.0015847251901510843
06097150901,5029,92386.43397603495,white_nh,3019,33481.21321865097,0.6003181547027242,0.002640308031501458
06097150901,5029,92386.43397603495,black_nh,48,1561.3307341949908,0.00954464108172599,6.14022409947502e-5
06097150901,5029,92386.43397603495,asian_nh,64,1330.3646492549035,0.012726188108967985,5.201100764258151e-5
06097150901,5029,92386.43397603495,hisp,1464,50045.36173908223,0.2911115529926427,0.001669220366838651
06097150902,3287,16923.716521465984,white_nh,2815,16452.54570818821,0.8564040158198966,3.7394325236733304e-4
06097150902,3287,16923.716521465984,black_nh,17,162.96966953372566,0.0051718892607240646,1.5041784165529095e-5
06097150902,3287,16923.716521465984,asian_nh,7,53.21458597019614,0.0021296014602981443,4.91818018162417e-6
06097150902,3287,16923.716521465984,hisp,302,6149.610591180792,0.09187709157286279,5.559557185878253e-4
06097151000,3971,39515.15599449377,white_nh,3195,39033.26835487477,0.8045832284059431,8.531360857178968e-4
06097151000,3971,39515.15599449377,black_nh,17,178.8601361776037,0.004281037522034752,1.1296704098921687e-5
06097151000,3971,39515.15599449377,asian_nh,80,1158.8954277953824,0.020146058927222363,7.247569182546211e-5
06097151000,3971,39515.15599449377,hisp,614,25173.82507552591,0.15462100226643163,0.0015365181489713955
06097151100,5858,47362.459696418184,white_nh,4640,35513.34522038784,0.7920792079207921,0.001900796772738571
06097151100,5858,47362.459696418184,black_nh,110,1420.5338088155136,0.018777739842949812,4.0908816006164564e-5
06097151100,5858,47362.459696418184,asian_nh,117,1243.1518555815262,0.0199726869238648,3.567585762059752e-5
06097151100,5858,47362.459696418184,hisp,808,13340.601066139447,0.13793103448275862,3.6249773367256344e-4
06097151201,7289,196391.75543463198,white_nh,4448,127334.00467475357,0.6102346000823158,0.0010201562323862436
06097151201,7289,196391.75543463198,black_nh,102,2191.0366681756454,0.013993689120592673,4.19633889929364e-5
06097151201,7289,196391.75543463198,asian_nh,326,11577.498360140797,0.044724927973658936,2.10516713758992e-4
06097151201,7289,196391.75543463198,hisp,2062,166384.6416792158,0.2828920290849225,0.002835858841846963
06097151203,4771,32817.13953123123,white_nh,3681,46309.99344056319,0.77153636554181515,0.0011762793147652572
06097151203,4771,32817.13953123123,black_nh,20,106.79871767629642,0.004191993292810731,4.717218463553209e-6
06097151203,4771,32817.13953123123,asian_nh,90,1466.7270258035312,0.01886396981764829,6.392324389961238e-5
06097151203,4771,32817.13953123123,hisp,770,23281.75090769671,0.16139174177321317,9.852613441515058e-4
06097151204,3222,35513.34522038784,white_nh,2130,20757.014439999628,0.6610800744878957,0.0034944906972241246
06097151204,3222,35513.34522038784,black_nh,166,4152.2158886189145,0.051520794537554315,3.9089090902357133e-4
06097151204,3222,35513.34522038784,asian_nh,66,961.1884590866678,0.020484171322160148,9.115317663608442e-5
06097151204,3222,35513.34522038784,hisp,622,8650.696131780009,0.1930477963997517,7.058090554365384e-4
06097151301,4672,65498.655777385655,white_nh,2238,36435.731377204575,0.4790239726027397,9.806925967329257e-4
06097151301,4672,65498.655777385655,black_nh,63,923.8643397603495,0.01348458904109589,4.177990784095208e-5
06097151301,4672,65498.655777385655,asian_nh,243,13622.934008370212,0.05201198630136986,6.159978119762873e-4
06097151301,4672,65498.655777385655,hisp,1781,61817.98024778042,0.3812071917808219,0.00239604099693205
06097151305,6164,117134.54236379931,white_nh,3072,70895.1321587938,0.4983776768332252,0.0011001798336109773
06097151305,6164,117134.54236379931,black_nh,68,3844.753836346671,0.011031797534068787,1.0081613323317569e-4
06097151305,6164,117134.54236379931,asian_nh,308,31508.94762613058,0.0499675535366645,8.215969641571965e-4
06097151305,6164,117134.54236379931,hisp,2634,176962.14927800003,0.427319922128488,0.00409457919233643
06097151306,3526,26542.252935578937,white_nh,2386,28972.38569488456,0.6766874645490641,0.0013527683679189538
06097151306,3526,26542.252935578937,black_nh,20,378.41483356583916,0.005672149744753261,3.0368432520716682e-5
06097151306,3526,26542.252935578937,asian_nh,284,10932.641050988072,0.08054452637549632,8.6549752354988e-4
06097151306,3526,26542.252935578937,hisp,717,10183.202298574475,0.20334656834940443,7.3079075938501e-4
06097151307,5549,32817.13953123123,white_nh,3648,26344.545966870224,0.6574157505856911,3.9495205015367875e-4
06097151307,5549,32817.13953123123,black_nh,85,3265.3061224489793,0.015318075328888087,1.0579595894997174e-4
06097151307,5549,32817.13953123123,asian_nh,241,2545.800574643619,0.04343124887367093,8.06685762034633e-5
06097151307,5549,32817.13953123123,hisp,1286,27340.471725131883,0.23175346909353037,8.306823705822334e-4
06097151308,4663,70571.77963987768,white_nh,3208,111381.45434724366,0.6879691185931803,0.0035863350957570767
06097151308,4663,70571.77963987768,black_nh,86,4471.503404440091,0.01844306240617628,2.045431758237773e-4
06097151308,4663,70571.77963987768,asian_nh,105,3265.3061224489793,0.02251769247265709,1.4852773021751793e-4
06097151308,4663,70571.77963987768,hisp,593,14781.829436165592,0.1271713489170062,6.273350829038015e-4
06097151309,5302,34602.784527120035,white_nh,3902,43223.54745429181,0.7359486986043002,8.708972567642528e-4
06097151309,5302,34602.784527120035,black_nh,74,1915.7250949270606,0.013956997359486986,6.790831689323033e-5
06097151309,5302,34602.784527120035,asian_nh,195,1466.7270258035312,0.03677857412297246,5.051086042678692e-5
06097151309,5302,34602.784527120035,hisp,978,18542.326844726118,0.1844586948321388,6.177240488074166e-4
06097151310,5435,73508.55960310787,white_nh,3559,40487.80037139346,0.6548298068077277,0.0024377221583991296
06097151310,5435,73508.55960310787,black_nh,146,2797.0916750584342,0.02686292548298068,9.289501217587016e-5
06097151310,5435,73508.55960310787,asian_nh,395,4471.503404440091,0.07267709291628335,1.6451930149741302e-4
06097151310,5435,73508.55960310787,hisp,1111,58243.733890115574,0.20441582336706532,0.0018677577966265786
06097151311,6639,145742.9255088183,white_nh,4868,197470.82898347205,0.7332429582768489,0.0027024224508887737
06097151311,6639,145742.9255088183,black_nh,154,6536.89452240833,0.02319626449766531,1.4652936004749028e-4
06097151311,6639,145742.9255088183,asian_nh,405,20582.219306916973,0.061003163126976956,4.5466257579048316e-4
06097151311,6639,145742.9255088183,hisp,1005,57075.96936465849,0.15137821961138725,0.0012191629373090322
06097151401,7854,184717.06654594836,white_nh,3527,120909.45205606008,0.4490705373058314,0.0013562158839125207
06097151401,7854,184717.06654594836,black_nh,79,1609.7412255984327,0.010058568882098294,2.6398988364303737e-5
06097151401,7854,184717.06654594836,asian_nh,819,16923.716521465984,0.10427807486631016,3.069176877151186e-4
06097151401,7854,184717.06654594836,hisp,3030,155653.0335085596,0.385790679908327,0.0020776544411793144
06097151402,9837,221958.407627424,white_nh,3348,65810.18283275283,0.3403476669716377,9.457922968845758e-4
06097151402,9837,221958.407627424,black_nh,463,29387.755102040814,0.047067195283114774,2.986160024847848e-4
06097151402,9837,221958.407627424,asian_nh,280,10430.058850158443,0.028463962590220597,1.0592737639849486e-4
06097151402,9837,221958.407627424,hisp,5121,208979.59183673467,0.5205855443732845,0.0015379980782058251
06097151502,6713,97252.98177215658,white_nh,5146,53362.40426455779,0.7665723223596008,0.002452302791559273
06097151502,6713,97252.98177215658,black_nh,201,14341.700464703761,0.02994190376880679,3.163144579871088e-4
06097151502,6713,97252.98177215658,asian_nh,296,5145.554826729243,0.0440935498286906,1.099864857515479e-4
06097151502,6713,97252.98177215658,hisp,873,51139.21711735849,0.13004617905556384,0.001098306155020074
06097151503,3375,11060.134329875002,white_nh,2984,14930.017276263154,0.8841481481481481,5.516915678204405e-4
06097151503,3375,11060.134329875002,black_nh,0,53.21458597019614,0,4.671788068714064e-6
06097151503,3375,11060.134329875002,asian_nh,146,3769.7360519581302,0.04325925925925926,3.291336972412968e-4
06097151503,3375,11060.134329875002,hisp,183,3060.208239022182,0.05422222222222222,2.6580551092787947e-4
06097151504,3514,16923.716521465984,white_nh,2757,30439.112720688092,0.7845759817871372,0.0016214156892263717
06097151504,3514,16923.716521465984,black_nh,29,249.81291747119852,0.008252703471826979,2.0137378121526115e-5
06097151504,3514,16923.716521465984,asian_nh,156,3844.753836346671,0.0443938531587934,3.086604987107772e-4
06097151504,3514,16923.716521465984,hisp,406,7662.900379708242,0.11553784860557768,6.02273059288476e-4
06097151601,2914,19379.347936549,white_nh,2565,10430.058850158443,0.8802333562113933,0.0029966081172121666
06097151601,2914,19379.347936549,black_nh,0,53.21458597019614,0,6.266883086149337e-6
06097151601,2914,19379.347936549,asian_nh,67,923.8643397603495,0.02299245024021963,1.0759354455153293e-4
06097151601,2914,19379.347936549,hisp,199,4152.2158886189145,0.06829100892244337,4.7834739564698924e-4
06097151602,3045,20234.846315167084,white_nh,2894,15834.66523775649,0.9504105090311987,0.0036790668664852273
06097151602,3045,20234.846315167084,black_nh,0,53.21458597019614,0,5.739262563484907e-6
06097151602,3045,20234.846315167084,asian_nh,65,2023.63244981107,0.021346469622331693,2.172569640040134e-4
06097151602,3045,20234.846315167084,hisp,79,1609.7412255984327,0.02594417077175698,1.7214374967752013e-4
06097151700,6716,106169.01174231575,white_nh,4390,74833.0115205883,0.6536628945801072,6.533611063217254e-4
06097151700,6716,106169.01174231575,black_nh,0,106.79871767629642,0,2.3677980755755334e-6
06097151700,6716,106169.01174231575,asian_nh,430,17562.29155310834,0.06402620607504467,3.7971838377714166e-4
06097151700,6716,106169.01174231575,hisp,1427,57366.801858815044,0.21247766527695056,0.0011655917551602897
06097151800,5033,73179.29435241727,white_nh,3611,60614.73933167653,0.7174647327637592,9.058151677012934e-4
06097151800,5033,73179.29435241727,black_nh,117,7243.09642372114,0.023246572620703357,2.8437585543092343e-4
06097151800,5033,73179.29435241727,asian_nh,144,6635.563233894734,0.028611166302404133,2.5958847440913074e-4
06097151800,5033,73179.29435241727,hisp,809,72522.98112545154,0.16073912179614544,0.002788361878971387
06097151900,3344,20582.219306916973,white_nh,1949,16608.863554475658,0.5828349282296651,8.600309086766562e-4
06097151900,3344,20582.219306916973,black_nh,77,683.2900656867545,0.023026315789473683,6.0128504643544296e-5
06097151900,3344,20582.219306916973,asian_nh,99,4887.242357332249,0.029605263157894735,4.3543698083369436e-4
06097151900,3344,20582.219306916973,hisp,978,11708.687096386766,0.29246411483253587,8.896335835545332e-4
06097152000,1804,19210.465535240808,white_nh,1164,14196.468990493435,0.6452328159645233,0.0019046933446658636
06097152000,1804,19210.465535240808,black_nh,69,1375.0796832993042,0.03824833702882483,4.1389177518101074e-4
06097152000,1804,19210.465535240808,asian_nh,17,230.96608494008737,0.009423503325942351,7.044586469847455e-5
06097152000,1804,19210.465535240808,hisp,401,8650.696131780009,0.2222838137472284,0.0023664784178496195
06097152100,3096,31508.94762613058,white_nh,2139,18874.918007039843,0.6908914728682171,0.0035382735606579903
06097152100,3096,31508.94762613058,black_nh,85,1077.5953658964718,0.027454780361757105,1.0994483849930341e-4
06097152100,3096,31508.94762613058,asian_nh,104,1915.7250949270606,0.03359173126614987,1.961531445392966e-4
06097152100,3096,31508.94762613058,hisp,479,10183.202298574475,0.1547157622739018,9.836996533013314e-4
06097152201,3754,24029.711477166693,white_nh,2410,21821.306159403553,0.6419818859882792,8.456746149992233e-4
06097152201,3754,24029.711477166693,black_nh,107,4390.572888277085,0.02850293020777837,3.1016822982047546e-4
06097152201,3754,24029.711477166693,asian_nh,86,1330.3646492549035,0.02290889717634523,9.3507322217948e-5
06097152201,3754,24029.711477166693,hisp,833,13765.209116693304,0.22189664358018113,8.928165338986134e-4
06097152202,6483,51414.52869060707,white_nh,4293,28150.51597823375,0.6621934289680703,0.0012062015579611912
06097152202,6483,51414.52869060707,black_nh,52,1330.3646492549035,0.008020977942310659,3.157457266660484e-5
06097152202,6483,51414.52869060707,asian_nh,302,5233.137166138524,0.04658337189572729,1.2185709582467566e-4
06097152202,6483,51414.52869060707,hisp,1421,41720.23540063377,0.2191886472312201,9.33874782108725e-4
06097152203,3484,24408.12631073253,white_nh,2630,21642.076477490045,0.7548794489092997,6.370995129891472e-4
06097152203,3484,24408.12631073253,black_nh,87,3060.208239022182,0.02497129735935706,2.5085878637371453e-4
06097152203,3484,24408.12631073253,asian_nh,49,1420.5338088155136,0.014064293915040185,1.1663172822607912e-4
06097152203,3484,24408.12631073253,hisp,456,12375.717149693739,0.13088404133180254,9.851160260036045e-4
06097152300,4174,26740.69899575946,white_nh,3306,28972.38569488456,0.7920459990416866,7.000784185560744e-4
06097152300,4174,26740.69899575946,black_nh,28,591.2731774466237,0.006708193579300431,3.386870060525777e-5
06097152300,4174,26740.69899575946,asian_nh,113,1243.1518555815262,0.027072352659319596,7.022924381128958e-5
06097152300,4174,26740.69899575946,hisp,512,9225.339751110947,0.12266411116435075,5.064198413018452e-4
06097152400,10285,130828.42915346309,white_nh,7917,163422.36306020824,0.7697617890131259,8.120739170483994e-4
06097152400,10285,130828.42915346309,black_nh,159,8314.779057843145,0.01545940690325717,7.830796008293083e-5
06097152400,10285,130828.42915346309,asian_nh,1070,27139.808390535938,0.10403500243072436,2.4317940582948555e-4
06097152400,10285,130828.42915346309,hisp,669,15078.944207832521,0.0650461837627613,1.3731556177594347e-4
06097152501,4385,29387.755102040814,white_nh,3208,36668.175645088275,0.7315849486887115,0.001088990955994352
06097152501,4385,29387.755102040814,black_nh,121,1969.3092266331612,0.027594070695553023,1.0125388213500365e-4
06097152501,4385,29387.755102040814,asian_nh,128,3335.1502665348617,0.02919042189281642,1.7214847063138727e-4
06097152501,4385,29387.755102040814,hisp,785,25755.859609574924,0.1790193842645382,0.001290500948424577
06097152502,3638,63338.66095102596,white_nh,2328,21642.076477490045,0.639912039582188,0.003594885006455601
06097152502,3638,63338.66095102596,black_nh,9,72.4309642372114,0.002473886750962067,5.501954067380883e-6
06097152502,3638,63338.66095102596,asian_nh,148,3769.7360519581302,0.04068169323804288,2.7690958622059766e-4
06097152502,3638,63338.66095102596,hisp,1089,66435.45421790263,0.2993402968664101,0.004590843671896232
06097152600,8127,98775.51020408163,white_nh,6652,141138.38563945272,0.8185062138550511,0.001134982844588309
06097152600,8127,98775.51020408163,black_nh,114,6438.964902393731,0.014027316352897749,9.719471810415202e-5
06097152600,8127,98775.51020408163,asian_nh,300,5058.711578791771,0.0369139904023625,7.455344953246799e-5
06097152600,8127,98775.51020408163,hisp,587,18708.252880147076,0.07222837455395595,2.754498489811033e-4
06097152701,5424,129950.38848495486,white_nh,3587,83028.05775999851,0.6613200589970502,0.004753982800778928
06097152701,5424,129950.38848495486,black_nh,0,106.79871767629642,0,3.630167601422132e-6
06097152701,5424,129950.38848495486,asian_nh,190,3920.510712207019,0.03502949852507375,1.3868115057417908e-4
06097152701,5424,129950.38848495486,hisp,1397,55060.83646677322,0.2575589970501475,0.0015785424308751958
06097152702,5983,51414.52869060707,white_nh,3690,48694.672074352595,0.6167474511114825,8.139879075193226e-4
06097152702,5983,51414.52869060707,black_nh,140,3196.2010698349054,0.023399632291492563,8.850217449295694e-5
06097152702,5983,51414.52869060707,asian_nh,122,1759.4072486396094,0.020391108139729233,4.8553335427688386e-5
06097152702,5983,51414.52869060707,hisp,1616,62728.1713953123,0.2700986127360856,0.0016475817894145287
06097152801,5271,71219.22376918174,white_nh,3152,36901.35900444379,0.5979889963953708,0.0022448155735165323
06097152801,5271,71219.22376918174,black_nh,21,249.81291747119852,0.00398406374501992,9.032119649864987e-6
06097152801,5271,71219.22376918174,asian_nh,209,3844.753836346671,0.039650920129007776,1.3435280732750218e-4
06097152801,5271,71219.22376918174,hisp,1654,70571.77963987768,0.31379244925061656,0.002287662238527196
06097152802,7152,150893.2844301143,white_nh,2873,76841.86214096323,0.40170581655480986,0.0010262257594922419
06097152802,7152,150893.2844301143,black_nh,351,12784.804279339622,0.04907718120805369,2.4283673885542827e-4
06097152802,7152,150893.2844301143,asian_nh,172,6054.637337053427,0.024049217002237135,1.1666152830220899e-4
06097152802,7152,150893.2844301143,hisp,3503,303336.44367661054,0.4897930648769575,0.005222517978132753
06097152903,5355,73179.29435241727,white_nh,1639,12375.717149693739,0.30606909430438844,6.706308961499693e-4
06097152903,5355,73179.29435241727,black_nh,125,3196.2010698349054,0.02334267040149393,1.1006850206030181e-4
06097152903,5355,73179.29435241727,asian_nh,397,5058.711578791771,0.07413632119514472,1.904350127377439e-4
06097152903,5355,73179.29435241727,hisp,3004,92756.34925767501,0.5609710550887022,0.0024315666164742146
06097152904,5475,61516.06138154674,white_nh,3279,29179.700852726783,0.5989041095890411,0.001709544304588765
06097152904,5475,61516.06138154674,black_nh,283,17401.539157990042,0.051689497716894975,5.750398961959576e-4
06097152904,5475,61516.06138154674,asian_nh,127,4390.572888277085,0.02319634703196347,0.00014536720783670589
06097152904,5475,61516.06138154674,hisp,1179,30864.82940844966,0.21534246575342467,9.344987263571468e-4
06097152905,4351,32378.11919697712,white_nh,2233,19210.465535240808,0.5132153527924616,5.642744363464032e-4
06097152905,4351,32378.11919697712,black_nh,28,378.41483356583916,0.006435302229372558,1.9918121137642836e-5
06097152905,4351,32378.11919697712,asian_nh,278,32597.25981836827,0.0638933578487704,0.0017148981008425228
06097152905,4351,32378.11919697712,hisp,1577,35284.59640986318,0.3624454148471616,0.0016391559324201172
06097152906,5848,60914.44092349479,white_nh,3885,43476.686283386145,0.6643296853625171,4.851903905100816e-4
06097152906,5848,60914.44092349479,black_nh,147,6835.117931282971,0.025136798905608757,1.9873703750583214e-4
06097152906,5848,60914.44092349479,asian_nh,236,7985.513807152557,0.04035567715458276,2.3059989307370546e-4
06097152906,5848,60914.44092349479,hisp,1256,21108.821980580367,0.21477428180574556,5.35071361207359e-4
06097153001,7189,156613.85242191036,white_nh,3320,120065.40959525504,0.4618166643483099,0.0016768723304881143
06097153001,7189,156613.85242191036,black_nh,86,3335.1502665348617,0.011962720823480317,6.409882860876164e-5
06097153001,7189,156613.85242191036,asian_nh,392,17401.539157990042,0.054527750730282376,3.2769580200334966e-4
06097153001,7189,156613.85242191036,hisp,3178,158060.62397797508,0.44206426484907496,0.0024661527315204866
06097153002,6516,171884.59086667714,white_nh,2163,42468.56551583966,0.3319521178637201,0.0014463360953844984
06097153002,6516,171884.59086667714,black_nh,309,39273.84262894836,0.04742173112338858,9.15895015168586e-4
06097153002,6516,171884.59086667714,asian_nh,142,3405.733502092553,0.021792510742786986,8.213629450403948e-5
06097153002,6516,171884.59086667714,hisp,3471,117134.54236379931,0.5326887661141805,0.0016100762886902859
06097153003,6224,80249.07382599937,white_nh,3118,57950.68412154359,0.5009640102827764,9.760650619161298e-4
06097153003,6224,80249.07382599937,black_nh,39,505.9081124527675,0.006266066838046273,1.2978340679483032e-5
06097153003,6224,80249.07382599937,asian_nh,272,4972.607422326105,0.043701799485861184,1.24408127710846e-4
06097153003,6224,80249.07382599937,hisp,2559,49773.74562319269,0.4111503856041131,9.346870090490151e-4
06097153005,7346,224255.5039218041,white_nh,4489,108159.01553015955,0.6110808603321536,0.003556101751030324
06097153005,7346,224255.5039218041,black_nh,22,332.5911623137259,0.0029948271167982575,6.2005090154398875e-6
06097153005,7346,224255.5039218041,asian_nh,294,11577.498360140797,0.04002178056084944,2.0788595608628563e-4
06097153005,7346,224255.5039218041,hisp,2139,185763.62007002893,0.29117887285597605,0.003090040846553104
06097153006,7938,117134.54236379931,white_nh,4469,53081.91905100655,0.5629881582262535,0.0014316098410486174
06097153006,7938,117134.54236379931,black_nh,134,12375.717149693739,0.016880826404635927,1.958733063117497e-4
06097153006,7938,117134.54236379931,asian_nh,204,1609.7412255984327,0.025699168556311415,2.677436981021202e-5
06097153006,7938,117134.54236379931,hisp,2763,141595.5137147661,0.34807256235827666,0.002021907750974347
06097153102,5728,47098.23449524671,white_nh,1272,25755.859609574924,0.22206703910614525,7.142115068690027e-4
06097153102,5728,47098.23449524671,black_nh,139,7451.5202187710765,0.024266759776536313,2.2626604195413036e-4
06097153102,5728,47098.23449524671,asian_nh,426,20757.014439999628,0.07437150837988826,6.247033949768382e-4
06097153102,5728,47098.23449524671,hisp,3588,66122.44897959185,0.6263966480446927,0.001452069732416245
06097153103,4427,60914.44092349479,white_nh,1219,23654.25300948809,0.2753557714027558,9.712905276595288e-4
06097153103,4427,60914.44092349479,black_nh,69,1375.0796832993042,0.015586175739778631,6.940805038754933e-5
06097153103,4427,60914.44092349479,asian_nh,185,5233.137166138524,0.04178902191100068,2.615917365392377e-4
06097153103,4427,60914.44092349479,hisp,2755,83730.19465821638,0.6223175965665236,0.003068593207990911
06097153104,3910,50045.36173908223,white_nh,1019,11577.498360140797,0.260613810741688,9.79621877596983e-4
06097153104,3910,50045.36173908223,black_nh,67,1658.8908084736836,0.017135549872122763,1.0754744772523549e-4
06097153104,3910,50045.36173908223,asian_nh,140,6341.774373850943,0.03580562659846547,4.1062094526789856e-4
06097153104,3910,50045.36173908223,hisp,2532,61516.06138154674,0.6475703324808184,0.0026510601239959604
06097153200,8040,379216.3782670152,white_nh,2470,125604.53063072216,0.3072139303482587,0.001389413899757075
06097153200,8040,379216.3782670152,black_nh,236,16765.920492234916,0.02935323383084577,2.54312748796167e-4
06097153200,8040,379216.3782670152,asian_nh,789,47362.459696418184,0.09813432835820896,6.761972880045485e-4
06097153200,8040,379216.3782670152,hisp,4026,323066.1209707967,0.5007462686567165,0.0035268127322779104
06097153300,13570,321685.49810145877,white_nh,4743,298667.2333034617,0.34952100221075905,0.0014085024707638765
06097153300,13570,321685.49810145877,black_nh,549,33481.21321865097,0.04045689019896831,1.78960651498767e-4
06097153300,13570,321685.49810145877,asian_nh,1190,132593.37958814128,0.08769344141488578,7.066151339452397e-4
06097153300,13570,321685.49810145877,hisp,6448,400469.69263033423,0.47516580692704496,0.0017803301773642159
06097153401,6558,61817.98024778042,white_nh,5550,89090.45555750593,0.8462946020128088,0.0010420429032222945
06097153401,6558,61817.98024778042,black_nh,84,2424.5895732670615,0.012808783165599268,5.614032543126582e-5
06097153401,6558,61817.98024778042,asian_nh,110,4074.241738343142,0.016773406526379993,9.432918103889661e-5
06097153401,6558,61817.98024778042,hisp,561,34602.784527120035,0.08554437328453797,7.940596045567307e-4
06097153403,3866,39273.84262894836,white_nh,3036,33037.758335566,0.785307811691671,5.89942275499812e-4
06097153403,3866,39273.84262894836,black_nh,12,133.40601066139448,0.0031039834454216243,8.900576078923686e-6
06097153403,3866,39273.84262894836,asian_nh,141,4390.572888277085,0.03647180548370409,2.9026789009852514e-4
06097153403,3866,39273.84262894836,hisp,498,20062.26845649984,0.1288153129849974,0.00129871802585591
06097153404,4410,37135.281455271106,white_nh,3902,56496.521650760806,0.8848072562358277,0.001410107331545646
06097153404,4410,37135.281455271106,black_nh,26,289.7238569488456,0.0058956916099773245,1.4830912275889793e-5
06097153404,4410,37135.281455271106,asian_nh,70,781.9587771731599,0.015873015873015872,3.972637148291276e-5
06097153404,4410,37135.281455271106,hisp,241,6149.610591180792,0.054648526077097505,3.105037256311616e-4
06097153501,4821,47893.127373176525,white_nh,4090,42971.147716669286,0.8483717071147064,3.6575140170519606e-4
06097153501,4821,47893.127373176525,black_nh,57,1158.8954277953824,0.011823273179838207,4.957397922327124e-5
06097153501,4821,47893.127373176525,asian_nh,58,1330.3646492549035,0.012030699025098528,5.694132917335343e-5
06097153501,4821,47893.127373176525,hisp,513,8204.284882807808,0.10640945861854387,3.296609062971587e-4
06097153502,4294,39273.84262894836,white_nh,3473,45011.04017886013,0.8088029809035864,0.0010477881340084916
06097153502,4294,39273.84262894836,black_nh,20,355.1334522038784,0.004657661853749418,1.9214289800340175e-5
06097153502,4294,39273.84262894836,asian_nh,85,1330.3646492549035,0.019795062878435025,7.131707968413727e-5
06097153502,4294,39273.84262894836,hisp,482,22545.615801775668,0.11224965067536097,0.001195913037853021
06097153600,5995,133924.85287460388,white_nh,4772,84788.94319158174,0.7959966638865722,0.004720229367808601
06097153600,5995,133924.85287460388,black_nh,13,332.5911623137259,0.0021684737281067556,9.23653810432664e-6
06097153600,5995,133924.85287460388,asian_nh,49,2545.800574643619,0.00817347789824854,7.058575016615287e-5
06097153600,5995,133924.85287460388,hisp,973,110976.0626749568,0.16230191826522103,0.0029896536214386923
06097153703,3284,33259.11623137258,white_nh,2702,31942.05522861023,0.8227771010962242,8.741022549546716e-4
06097153703,3284,33259.11623137258,black_nh,52,1658.8908084736836,0.015834348355663823,1.5304631540831104e-4
06097153703,3284,33259.11623137258,asian_nh,41,478.93127373176515,0.012484774665042631,4.3927890573460586e-5
06097153703,3284,33259.11623137258,hisp,329,20582.219306916973,0.10018270401948842,0.0018775204067282896
06097153704,3827,87285.22463761421,white_nh,2995,61516.06138154674,0.7825973347269402,0.007850280227662123
06097153704,3827,87285.22463761421,black_nh,13,106.79871767629642,0.00339691664489156,7.360810339159805e-6
06097153704,3827,87285.22463761421,asian_nh,65,923.8643397603495,0.0169845832244578,6.479916965990687e-5
06097153704,3827,87285.22463761421,hisp,450,19548.969429328998,0.11758557616932323,0.0012523706633221026
06097153705,4093,31293.502462098466,white_nh,3235,38078.362173298476,0.7903738089420963,0.0011060698761196019
06097153705,4093,31293.502462098466,black_nh,144,7451.5202187710765,0.03518201807964818,4.4248440486381737e-4
06097153705,4093,31293.502462098466,asian_nh,65,923.8643397603495,0.01588077204984119,5.467625760011193e-5
06097153705,4093,31293.502462098466,hisp,548,10932.641050988072,0.13388712435866112,6.191069347627257e-4
06097153706,4381,51690.57935532746,white_nh,3766,53362.40426455779,0.859621091075097,7.901633456637537e-4
06097153706,4381,51690.57935532746,black_nh,12,119.73281843294129,0.0027391006619493265,6.25851238979793e-6
06097153706,4381,51690.57935532746,asian_nh,124,3477.0558291220514,0.028304040173476375,1.7900363259060051e-4
06097153706,4381,51690.57935532746,hisp,320,18708.252880147076,0.07304268431864872,9.60366640884189e-4
06097153801,10461,154695.1709610961,white_nh,5537,57950.68412154359,0.5292993021699647,9.255908063336123e-4
06097153801,10461,154695.1709610961,black_nh,137,9578.995020371209,0.013096262307618775,8.729089708934908e-5
06097153801,10461,154695.1709610961,asian_nh,562,18542.326844726118,0.053723353407895996,1.653607691555141e-4
