tract,baplus,total,baplus_se2,total_se2,baplus_share,baplus_share_se2
06001403701,1429,2477,17017.58113838564,9342.48574939256,0.5769075494549859,0.0022668287202180525
06001403702,1134,1727,13565.284873569166,14634.38068753984,0.656629994209612,0.002432661052151792
06001403800,2181,2897,27409.946323481858,18874.918007039843,0.752847773558854,0.001991278830433312
06001403900,2295,3397,42795.243946378905,28559.972653615547,0.675596114218428,0.0025789099526187342
06001404000,1716,2595,19479.864376714922,20582.219306916973,0.661271676300578,0.0015562262965759248
06001404101,1884,2520,20633.95570994355,12106.687853955524,0.7476190476190476,0.002183659821583403
06001404102,1503,2273,18369.379440322984,9818.46065723709,0.6612406511218654,0.0027245300607281536
06001404200,1913,2416,17272.937241895397,6835.117931282971,0.7918046357615894,0.0022250306904272807
06001404300,1958,2468,18353.488973679105,9698.358293068246,0.793354943273906,0.002011028891605833
06001404400,3495,4303,54334.30954998567,14196.468990493435,0.8122240297466884,0.0024286698554133496
06001404501,1130,1326,5697.656156170028,2078.6947644607862,0.8521870286576169,0.002381913172743867
06001404502,3276,4317,71015.97361443445,16142.127290028731,0.7588603196664351,0.0033117945746106146
06001404600,2677,3657,29680.804870612796,19719.330013580806,0.7320207820617993,0.001429237047981205
06001404700,1273,1588,6964.089393113514,3477.0558291220514,0.8016372795969773,0.001875549493318629
06001404800,1208,1935,10479.947524505502,4152.2158886189145,0.6242894056847546,0.0023667579466067684
06001404900,2007,3039,20622.499792130526,10430.058850158443,0.6604146100691016,0.0017403951705879353
06001405000,1894,2643,15374.950342291737,7556.840753503755,0.7166099129776768,0.0016454615398427963
06001405100,2681,3217,22339.77882687706,12240.832956088729,0.8333851414361206,0.0013371363793541076
06001405200,2440,4278,35397.67740504985,37841.483356583914,0.5703599812996727,0.0012615205152107529
06001405301,1489,2477,20282.517715098715,12647.702811319186,0.6011303996770286,0.0025608504483864538
06001405302,848,2097,10486.229802015872,11317.338162064281,0.40438721983786363,0.0019637737911079936
06001405401,727,3068,10589.333062333126,35513.34522038784,0.23696219035202087,9.131587946142247e-4
06001405402,440,2146,4763.074990068459,24218.549348213706,0.20503261882572227,0.0012553282867577293
06001405500,1221,3210,15942.203046904591,21642.076477490045,0.38037383177570094,0.0012432852361877523
06001405600,1209,2334,16577.45216692381,15228.610230873697,0.5179948586118251,0.0022930157431684858
06001405700,605,2763,9367.984405169944,31508.94762613058,0.2189648932319942,0.0010292237747032452
06001405800,576,2937,9668.42508846001,36901.35900444379,0.1961184882533197,9.563108783327508e-4
06001405901,157,2918,2280.0971905285423,42468.56551583966,0.053803975325565453,2.822214873540488e-4
06001405902,367,1978,2408.6991066231835,15682.042848828076,0.18554095045500504,7.536287430591477e-4
06001406000,688,2514,11357.24910154193,32159.717667057765,0.273667462211615,0.001415886955060348
06001406100,895,3e3,11210.16989865208,61516.06138154674,0.29833333333333334,0.0018539189155064467
06001406201,483,2720,13027.595827828642,34151.938729316986,0.1775735294117647,0.0016153093449320646
06001406202,641,2954,10845.428257314696,33481.21321865097,0.21699390656736628,0.0010622045305784347
06001406300,451,2669,5634.094289594515,33259.11623137258,0.16897714499812663,6.575977351634531e-4
06001406400,629,1799,6710.581018283275,26740.69899575946,0.3496386881600889,0.003083535360529613
06001406500,881,4125,16455.502074075444,84082.37174453304,0.21357575757575759,0.0011924855057291461
06001406601,712,3415,8502.877837418353,26344.545966870224,0.20849194729136164,6.309010168940393e-4
06001406602,498,1888,4608.604872460527,17082.251642168867,0.263771186440678,9.59478445287181e-4
06001406700,2117,3685,38213.9854583753,35284.59640986318,0.5744911804613297,0.0019565662363761026
06001406800,1301,2684,17013.885681026597,17562.29155310834,0.48472429210134127,0.0017889712281973097
06001406900,1286,2867,14695.725279699931,23654.25300948809,0.4485524938960586,0.0012088663197832679
06001407000,733,4093,13759.66593065474,90547.94393991186,0.17908624480820914,9.946909889764445e-4
06001407101,448,2326,8346.929536866808,28354.874770188748,0.19260533104041272,0.0013483700340648037
06001407102,648,2648,9883.50070675622,23096.60849400874,0.24471299093655588,0.0012122774438961534
06001407200,592,4424,14582.274738777358,129075.30418233386,0.13381555153707053,8.631600329610232e-4
06001407300,432,1795,4600.474866270637,14487.671030385898,0.24066852367688021,0.0011673806291083019
06001407400,226,2657,3350.301641706932,27139.808390535938,0.08505833646970268,4.4675695389685205e-4
06001407500,290,2473,5810.3676056207905,35742.833122384305,0.11726647796198948,8.697005132826426e-4
06001407600,1001,4236,17883.79634334494,73179.29435241727,0.2363078375826251,7.68925338861843e-4
06001407700,1392,3121,15866.815716780147,21108.821980580367,0.44601089394424864,0.0011978398709443945
06001407800,657,1390,4708.012675418741,4887.242357332249,0.47266187050359715,0.0018716202867155793
06001407900,1256,2221,13654.345395922062,16608.863554475658,0.5655110310670869,0.0016912739638565923
06001408000,1247,1919,8934.876802690293,5682.135235262054,0.6498176133402814,0.0017747219193766965
06001408100,3214,5237,51188.36670023373,77179.25739784368,0.6137101393927821,8.065129606608687e-4
06001408200,1178,3231,17364.584584399625,26939.88414741179,0.36459300526152894,0.0013203411647433596
06001408300,1255,3723,24557.79233377371,24789.497510185607,0.3370937416062315,0.0015685255391020333
06001408400,360,2014,6190.999713602054,20062.26845649984,0.17874875868917578,0.0013682740656754966
06001408500,393,3388,7086.039485961882,34151.938729316986,0.11599763872491145,5.772953178732523e-4
06001408600,393,3905,8938.20271431343,84435.28792232147,0.10064020486555698,5.300669421042284e-4
06001408700,703,4687,23578.496133627737,61817.98024778042,0.14998933219543417,0.0010100064056744276
06001408800,70,3609,1006.6425846028768,61214.88160678485,0.019395954558049322,7.905422014724914e-5
06001408900,148,1768,1662.216720096821,13200.54323223178,0.083710407239819,5.021763244937531e-4
06001409000,208,2213,1875.4446097135099,15988.026718156705,0.09399005874378671,3.5410937688643723e-4
06001409100,138,1342,1416.4688057205678,15379.015345386684,0.10283159463487332,8.768035865698712e-4
06001409200,159,2089,1629.3271496013524,9818.46065723709,0.07611297271421733,3.603289322549568e-4
06001409300,273,3177,3434.558069493076,31942.05522861023,0.08593012275731822,3.169121288889734e-4
06001409400,345,2876,6204.303360094604,36204.02620079267,0.11995827538247567,6.871079084748502e-4
06001409500,228,2588,3550.964976302879,21108.821980580367,0.08809891808346214,5.05712155698723e-4
06001409600,211,2788,3572.3986289853196,35742.833122384305,0.07568149210903874,4.332560254860138e-4
06001409700,273,3057,4342.531942609547,43985.18121599024,0.08930323846908735,4.271418678923067e-4
06001409800,653,2408,11005.811106697092,19210.465535240808,0.2711794019933555,0.001654422057721494
06001409900,1487,2707,16588.90808473684,10554.595763158137,0.5493165866272627,0.0018291960442817883
06001410000,1274,2680,17168.35579863453,15988.026718156705,0.4753731343283582,0.0018873061437429178
06001410100,475,1971,5124.1211740468025,9939.302112877745,0.24099441907661084,0.0011704116859589068
06001410200,332,2321,4313.707375209024,28559.972653615547,0.14304179233089187,6.922804334353098e-4
06001410300,165,2163,1816.6868377047515,20932.548664554095,0.07628294036061026,3.6226429835747593e-4
06001410400,517,2927,7809.610036862188,33927.62446762317,0.17663136317048173,7.880068977675663e-4
06001410500,297,1394,2240.1862510508954,5960.403174397871,0.21305595408895264,0.00101358076217532
06001420100,1163,1623,6355.817111815301,3477.0558291220514,0.7165742452248922,0.0017350794826144083
06001420200,1457,2135,19787.69597472307,13061.224489795917,0.6824355971896956,0.0030066186137482145
06001420300,2389,3418,48545.74514278323,26344.545966870224,0.6989467524868344,0.003053717151303773
06001420400,1629,2113,14172.448517659668,6245.322936779963,0.7709417889256981,0.0023429057749781174
06001420500,1076,1749,8221.653532395303,7769.69909738454,0.6152086906803887,0.0017263689526220041
06001420600,1796,2196,16366.811097458447,6835.117931282971,0.8178506375227687,0.0024458569528884437
06001421100,1410,1677,7644.423092913036,4553.173012074907,0.8407871198568873,0.0015736709519352519
06001421200,2557,2800,20627.67343243318,8426.012324350293,0.9132142857142858,0.0017347848724588249
06001421300,2510,3043,24852.32028528931,17241.52585434355,0.8248439040420638,0.0014170584238670156
06001421400,1093,1291,5780.434401012555,3196.2010698349054,0.8466305189775368,0.0020936526283931957
06001421500,2440,2963,23957.650058665386,15988.026718156705,0.8234897063786702,0.0014939120134388189
06001421600,2454,2766,25292.449256751137,22363.429753974928,0.8872017353579176,0.0010050760593155756
06001421700,2357,2759,29225.894069714803,13481.397991518923,0.8542950344327654,0.0025468594079057915
06001421800,1423,1755,6508.809046479615,2669.9679419074105,0.8108262108262109,0.0015433211119422468
06001421900,2180,2888,16449.589342300977,12240.832956088729,0.7548476454293629,0.0011359959640660985
06001422000,1009,1533,7144.058166498831,6341.774373850943,0.6581865622961514,0.0018708827362746369
06001422100,1302,2053,19621.030847830305,22181.98279764599,0.634193862640039,0.002538524571324085
06001422200,1952,2757,22105.856376049742,19548.969429328998,0.7080159593761335,0.001619016004517155
06001422300,2020,2771,28223.686033942777,25561.109006753446,0.7289787080476362,0.0019066706641675333
06001422400,2024,2403,42767.5280161861,30864.82940844966,0.842280482729921,0.0036143775400023738
06001422500,1708,2154,20205.652202030655,15379.015345386684,0.7929433611884865,0.0022708189931708173
06001422600,290,306,2808.917138607367,2993.320460823533,0.9477124183006536,0.058710264587703426
06001422700,702,1157,10105.597694034608,28150.51597823375,0.6067415730337079,0.015290638072302833
06001422800,748,1442,12284.069807189513,53643.62856958084,0.5187239944521498,0.012849220609794241
06001422900,1607,2437,77932.02206188043,144353.80308755464,0.6594173163725893,0.023691243222351013
06001423000,2520,3503,45723.893903419215,41968.93968089725,0.7193833856694262,0.0019561916115607464
06001423100,2034,3162,18714.165611921548,20408.163265306124,0.6432637571157496,0.001027131086189114
06001423200,973,2043,15493.204977781063,19042.322225404427,0.47626040137053355,0.0026771332298414345
06001423300,1460,3005,20429.596917988565,32597.25981836827,0.4858569051580699,0.001410271595506293
06001423400,2364,3678,46585.305013811776,32159.717667057765,0.6427406199021207,0.002461591136080861
06001423500,1570,2410,15165.048364298184,12647.702811319186,0.6514522821576764,0.0016868664120593703
06001423601,1540,2002,15104.81240934581,14341.700464703761,0.7692307692307693,0.0016513454369361132
06001423602,1592,2128,32750.251753032586,34602.784527120035,0.7481203007518797,0.002955497466129266
06001423700,1718,2002,20179.784000517364,16142.127290028731,0.8581418581418582,0.002069010217144187
06001423800,2022,2420,21799.872506721113,15530.159551371476,0.8355371900826446,0.0018711017536850987
06001423901,1017,1534,6316.275718073558,4718.729501759961,0.6629726205997393,0.0018027873290387792
06001423902,1046,1278,8208.349885902753,6054.637337053427,0.8184663536776213,0.0025423784241312497
06001424001,1620,2951,19487.994382904813,20757.014439999628,0.5489664520501525,0.0015195182271016223
06001424002,844,1794,8579.004259014606,11840.614924104546,0.47045707915273133,0.0018513099456318374
06001425101,1170,1589,10003.972616660969,5682.135235262054,0.7363121460037759,0.00274201502275658
06001425102,2136,2818,28998.623442133758,26939.88414741179,0.7579843860894251,0.0017026019900830789
06001425103,1689,2384,19597.379920732437,15078.944207832521,0.7084731543624161,0.0021164485069156453
06001425104,1670,2801,16572.27852662115,12647.702811319186,0.5962156372724027,0.0015392524518962924
06001426100,3731,4332,53916.72286841401,9342.48574939256,0.8612650046168052,0.002503789681040446
06001426200,2820,3389,24264.003473729917,7769.69909738454,0.8321038654470345,0.0016442107581042657
06001427100,1497,2809,14365.72093753753,13200.54323223178,0.5329298682805269,0.0013454919445814563
06001427200,1074,3189,14224.184920686246,22545.615801775668,0.3367826904985889,0.001147229407256481
06001427300,1999,3808,19050.45223159431,20234.846315167084,0.5249474789915967,9.292093596919101e-4
06001427600,1347,3646,26599.902070379987,35284.59640986318,0.3694459681843116,0.0016387104688619146
06001427700,1902,4034,34501.5289954823,36204.02620079267,0.47149231531978186,0.001625572373768084
06001427800,2123,4099,48105.246625585496,60614.73933167653,0.5179312027323737,0.001895343081097506
06001427900,1996,4012,34490.81216914108,46572.00136731922,0.49750747756729813,0.00142665251063043
06001428000,1115,2083,15577.83095130311,16452.54570818821,0.5352856457033125,0.0025037909802802694
06001428100,1685,3427,16626.971295534964,13765.209116693304,0.4916836883571637,0.0011323927292087625
06001428200,2530,4865,49355.41985014921,27946.896277750573,0.5200411099691675,0.001765970375789832
06001428301,2621,4927,41712.105394443875,24029.711477166693,0.5319667140247615,0.001438166763863015
06001428302,3509,5431,53537.19939764045,37841.483356583914,0.6461056895599337,0.0012795118328176654
06001428400,1848,3537,22419.231160096453,26542.252935578937,0.5224766751484309,0.0012128880577788918
06001428500,1403,2395,14513.169686163283,10554.595763158137,0.58580375782881,0.0018987348949779921
06001428600,1453,2748,17221.939930340628,18874.918007039843,0.5287481804949054,0.0015818029831054993
06001428700,1207,2816,14782.568527637402,21642.076477490045,0.4286221590909091,0.0013627677642075282
06001430101,2812,4999,58340.554872922454,35742.833122384305,0.5625125025005001,0.0018819845721722212
06001430102,968,1892,5989.227741798394,4390.572888277085,0.5116279069767442,0.0013520648041441096
06001430200,2415,4935,47868.36780887094,28354.874770188748,0.48936170212765956,0.0016866924610903758
06001430300,1150,2751,10066.056300292865,11447.048715366636,0.41802980734278444,0.0010657631919016627
06001430400,644,1605,5057.972487319962,8426.012324350293,0.4012461059190031,0.001436864032226415
06001430500,1270,4324,26695.61441597916,35284.59640986318,0.2937095282146161,0.0012650055592557609
06001430600,2238,4999,68916.58428876304,55920.03030275035,0.44768953790758154,0.00230927404274165
06001430700,1269,2938,13321.754233608337,16452.54570818821,0.431926480599047,0.0011877368651105045
06001430800,1244,3866,55306.214835413564,30439.112720688092,0.32177961717537507,0.0034895382076340535
06001430900,1019,3413,12488.798144880406,20062.26845649984,0.2985643129211837,9.186050677346651e-4
06001431000,414,1872,5877.994475291248,13622.934008370212,0.22115384615384615,0.0014871972002610339
06001431100,725,2525,7438.955663750335,11317.338162064281,0.2871287128712871,0.0010204366647654354
06001431200,2134,4692,81302.27917332618,31942.05522861023,0.45481670929241264,0.003392925883032827
06001432100,1465,2750,19589.619460278453,11447.048715366636,0.5327272727272727,0.002160788886690787
06001432200,1150,3288,15332.452582662761,13481.397991518923,0.3497566909975669,0.0012656874952326521
06001432300,1162,3275,14762.982603634484,24218.549348213706,0.3548091603053435,0.0010921620475255163
06001432400,734,4188,13106.309069576222,26939.88414741179,0.17526265520534862,7.000716043746319e-4
06001432501,576,3190,9919.716188874825,31725.131881634497,0.180564263322884,8.731603793836982e-4
06001432502,823,3524,10232.721427185634,23841.612697591485,0.23354143019296253,7.192742334725142e-4
06001432600,1599,5311,34473.44351955359,36435.731377204575,0.30107324421012993,0.0011050814117794239
06001432700,846,2076,8412.339132121839,11447.048715366636,0.407514450867052,0.001510832657978116
06001432800,1271,2885,15215.676130117054,25951.349303868225,0.44055459272097053,0.0012229420188759857
06001433000,1107,2867,19320.590164540237,68647.18544728891,0.3861178932682246,0.0035956342130763932
06001433102,916,2957,12795.52110568084,24789.497510185607,0.30977341900574906,0.001191321071105055
06001433103,504,2484,10254.524625603975,11317.338162064281,0.2028985507246377,0.0015864195041377035
06001433104,1067,2862,18684.601953049216,23281.75090769671,0.37281621243885393,0.0018860387639455247
06001433200,1063,4930,43294.1306898495,43223.54745429181,0.21561866125760648,0.0016986125081609592
06001433300,1272,5430,34535.89674892139,57658.37344444342,0.23425414364640884,0.00106399863272934
06001433400,1960,5390,55094.095583004586,41720.23540063377,0.36363636363636365,0.0017064986779190493
06001433500,768,3442,10063.83902587744,16452.54570818821,0.2231260894828588,7.803208287441911e-4
06001433600,1063,4257,20429.966463724468,32159.717667057765,0.24970636598543575,0.0010167008670043528
06001433700,449,2273,15530.529097107381,26542.252935578937,0.19753629564452266,0.0028055266462537654
06001433800,1115,5552,39420.552286102306,79561.71875721768,0.200828530259366,0.001174761035924138
06001433900,571,4595,17003.168854685377,99157.99004074243,0.12426550598476604,7.327820964483839e-4
06001434000,511,3356,7344.721501094779,29806.080875084306,0.15226460071513706,5.90769610669369e-4
06001435102,1990,3504,21660.55376428525,27744.0156687392,0.5679223744292238,0.001035355779531072
06001435103,3184,4980,45969.27227205957,30864.82940844966,0.6393574297188755,0.0013448336081142691
06001435104,1282,4043,17665.025267689693,36435.731377204575,0.3170912688597576,8.565799439356919e-4
06001435200,996,3493,14469.932835062498,31725.131881634497,0.28514171199541943,9.745470030297747e-4
06001435300,1067,3310,17194.963091619626,22001.274932788867,0.32235649546827794,0.0013607697068181506
06001435400,980,2849,14419.674614979536,31725.131881634497,0.343980343980344,0.0013140495160803435
06001435500,640,2945,8458.901894845761,17082.251642168867,0.21731748726655348,8.822942711389564e-4
06001435601,608,3433,10999.898374922626,26740.69899575946,0.17710457325953977,8.621745615724414e-4
06001435602,699,3774,13687.234966417529,129075.30418233386,0.18521462639109698,0.0012718526037164125
06001435700,550,3386,10268.936909304239,26147.57808963332,0.16243354991139988,8.355033006817862e-4
06001435800,939,3887,18367.162165907557,4e4,0.241574479032673,0.0010611607741908863
06001435900,1121,3748,20927.37502425144,18874.918007039843,0.29909284951974385,0.001369559339907903
06001436000,881,3137,13609.260816141757,25755.859609574924,0.2808415683774307,0.001176518319247246
06001436100,1098,4424,20197.15265010486,38078.362173298476,0.24819168173598552,9.121072812375957e-4
06001436200,271,2615,3651.4814164688055,29596.54844282666,0.10363288718929255,4.8749801831974275e-4
06001436300,1433,5585,31193.725113404344,77517.391746196,0.25658012533572067,8.364422448450928e-4
06001436401,1829,5495,34606.11043874318,58243.733890115574,0.3328480436760691,9.32385852370459e-4
06001436402,930,2071,8960.375458467679,7451.5202187710765,0.4490584258812168,0.0017387920867761408
06001436500,976,3144,7985.513807152557,20757.014439999628,0.3104325699745547,6.054986133705322e-4
06001436601,763,4638,15742.278803780453,63338.66095102596,0.16451056489866323,6.521347193060902e-4
06001436602,552,3380,8501.769200210641,29387.755102040814,0.16331360946745563,6.755679543687478e-4
06001436700,626,2305,12101.514213652867,25367.097495403774,0.2715835140997831,0.0019255504826859832
06001436800,823,2835,11038.331131456654,26344.545966870224,0.290299823633157,0.001097166147678958
06001436900,699,4205,13443.704326456702,26740.69899575946,0.166230677764566,7.185143254286637e-4
06001437000,717,2575,7917.8869374821,12240.832956088729,0.2784466019417476,0.001051005664213998
06001437101,1994,4988,31991.574357221387,55346.49532062712,0.3997594226142743,9.303315927242266e-4
06001437102,692,3144,11919.328165852126,26542.252935578937,0.22010178117048346,0.0010757489312933448
06001437200,1749,5673,45215.76851655103,101081.47559612348,0.30830248545742994,0.0011064229595215134
06001437300,532,2188,4915.697378996868,5960.403174397871,0.24314442413162707,9.532055866815136e-4
06001437400,387,2248,2886.8912888831405,5233.137166138524,0.17215302491103202,5.405751259121489e-4
06001437500,338,2691,5714.655260021618,13340.601066139447,0.12560386473429952,7.600916889857951e-4
06001437600,465,2671,3210.2438077992624,16923.716521465984,0.17409210033695247,3.780806959286144e-4
06001437701,252,2186,3014.3845677700683,16765.920492234916,0.11527904849039342,5.841837032521213e-4
06001437702,234,2738,7169.187276540312,18708.252880147076,0.08546384222059898,9.380918874129429e-4
06001437800,824,3272,9249.72976968062,25561.109006753446,0.25183374083129584,7.125583486949896e-4
06001437900,274,1641,2862.131724577563,9225.339751110947,0.16697135892748324,9.673410995071324e-4
06001438000,851,2839,19378.239299341287,23654.25300948809,0.2997534343078549,0.002140573646664133
06001438100,1139,5176,17855.341321680324,63952.10687262682,0.22005409582689336,5.508771671242265e-4
06001438201,527,3446,7123.363605288199,43476.686283386145,0.15293093441671504,5.142382891769222e-4
06001438203,583,3299,13009.488086769337,29179.700852726783,0.17672021824795392,0.0011116198872174253
06001438204,1076,4077,14281.83405548729,14487.671030385898,0.26391954868776063,7.985063979707913e-4
06001438300,561,2643,7599.708058868634,28150.51597823375,0.2122587968217934,9.063727229810564e-4
06001438400,340,1729,2412.02501824632,10554.595763158137,0.19664545980335454,6.703208873453664e-4
06001440100,659,1938,5819.9757947542985,11973.281843294131,0.34004127966976266,0.0011809671278000292
06001440200,420,3611,5070.537042340703,32597.25981836827,0.11631127111603434,3.5504541594327745e-4
06001440301,1487,5298,53008.379449561624,40978.55710867417,0.2806719516798792,0.0017735070624270485
06001440304,1133,3541,15753.73472159348,20932.548664554095,0.3199661112680034,0.00108549660972502
06001440305,1021,3064,8125.202095324323,21463.585887048346,0.33322454308093996,6.116166314136375e-4
06001440306,825,2875,8293.71495089661,22912.20517179257,0.28695652173913044,7.751417816239416e-4
06001440307,1034,3481,15056.771463678273,22728.540941048217,0.29704108014938235,0.0010770789897643581
06001440308,1869,4614,25100.285474080985,31508.94762613058,0.40507152145643693,9.361740116916901e-4
06001440331,621,2285,4794.855923356214,7451.5202187710765,0.27177242888402625,8.129289111284546e-4
06001440332,1427,2594,6878.354782383754,13481.397991518923,0.5501156515034695,0.001628542130240181
06001440333,1028,2265,8977.744108055173,13908.223316488205,0.4538631346578366,0.0011915198489777907
06001440334,965,3394,18324.294860542675,29596.54844282666,0.284325279905716,0.0013830504288238322
06001440335,2738,5249,67105.44063709685,108559.23356214375,0.5216231663173938,0.0013635118474786207
06001440336,1114,3578,19857.17057307305,52523.165898319494,0.31134712129681386,0.0011533849385657754
06001441100,1407,3312,14339.113644552433,12784.804279339622,0.42481884057971014,0.0010968592676633719
06001441200,2430,4763,52329.15438696982,63952.10687262682,0.5101826579886626,0.0015729096554481696
06001441301,1491,2174,15525.355456804724,8314.779057843145,0.6858325666973321,0.002457402723984915
06001441302,2372,4314,34930.202049131105,24598.442364723167,0.5498377375985165,0.0014773069668865928
06001441401,2421,5382,45060.55930747129,59423.32387912159,0.4498327759197324,0.0011405221483649411
06001441402,2260,3811,23767.334004674754,20408.163265306124,0.59302020467069,0.0011422923062735216
06001441501,2469,4808,31559.57539194945,33927.62446762317,0.5135191347753744,9.78194806049139e-4
06001441503,3401,4615,40925.34252270396,12647.702811319186,0.7369447453954496,0.001599031491664442
06001441521,2444,4408,44468.177492816954,33927.62446762317,0.5544464609800362,0.001751808740316527
06001441522,1678,3544,24000.517364030264,15379.015345386684,0.4734762979683973,0.0016363819614081587
06001441523,2036,2936,29919.900961742776,12375.717149693739,0.6934604904632152,0.0027805460492568317
06001441524,2175,2892,23802.440849585644,10306.261028630557,0.7520746887966805,0.00214894467699296
06001441601,1229,3639,19633.595402851046,32378.11919697712,0.3377301456444078,0.0012037537575173211
06001441602,2232,5477,36418.73227335298,57658.37344444342,0.40752236625890087,8.948453035417457e-4
06001441700,2237,5339,56079.30451492503,56207.90643101967,0.4189923206592995,0.001621184986434873
06001441800,2675,5364,60048.59526427139,56207.90643101967,0.4986950037285608,0.001601177528773016
06001441921,1280,2893,18912.61167210207,29596.54844282666,0.44244728655375043,0.001567463180281841
06001441923,3091,4869,101885.97666318678,56207.90643101967,0.6348326144998974,0.0033421754157379364
06001441924,3818,5742,60278.08316626786,71544.05447104145,0.6649251132009752,8.688549890910021e-4
06001441925,4421,5458,100899.28954832273,56785.87596197374,0.8100036643459143,0.0021363626524298516
06001441926,1331,2875,16442.937519054703,16765.920492234916,0.46295652173913043,0.0015545731735832759
06001441927,2416,3309,27479.790467567742,17723.78303969845,0.7301299486249623,0.0016467833993057662
06001442000,1791,2385,19236.33373675409,11317.338162064281,0.7509433962264151,0.0022598096676959027
06001442100,2710,3561,34471.59579087407,20062.26845649984,0.7610221847795563,0.001802140225544333
06001442200,3051,4817,51504.32830443178,20932.548664554095,0.6333817728876895,0.0018577708743947635
06001442301,1322,3353,18244.84252732329,11840.614924104546,0.3942737846704444,0.0014591094842556576
06001442302,1993,4192,30961.280845520643,34602.784527120035,0.4754293893129771,0.001316797651430811
06001442400,1662,4829,17676.48118550272,42971.147716669286,0.3441706357423897,5.397431887903646e-4
06001442500,2018,5801,42969.29998798976,94243.40129895325,0.3478710567143596,9.379792473947888e-4
06001442601,1365,2901,14853.521308930995,14051.976607754917,0.4705274043433299,0.0013952883817666317
06001442602,1367,3251,17458.079655583373,22363.429753974928,0.4204860043063673,0.0012777021818123446
06001442700,1075,2176,12683.548747701887,7556.840753503755,0.49402573529411764,0.002289180643953792
06001442800,820,2117,6804.445635202927,13622.934008370212,0.38734057628719887,0.0010622244791587056
06001442900,2358,5479,54012.06566827727,65498.655777385655,0.43037050556670925,0.001395112089978457
06001443001,608,1961,4780.443639655953,7877.236906532645,0.3100458949515553,0.0010462085659119068
06001443002,1476,4619,18760.35882890956,35056.58669081033,0.31954968607923795,7.115325065071993e-4
06001443102,2571,3358,25568.13037573563,6936.0039171848,0.7656343061346039,0.001906878383588002
06001443103,2418,2959,25054.46180282887,22728.540941048217,0.8171679621493748,0.0011280872665313448
06001443104,2486,3555,21598.470080653355,14781.829436165592,0.69929676511955,0.001137038380919139
06001443105,2403,3220,31821.583318705478,11188.366700233737,0.7462732919254659,0.0024681257789650165
06001443200,2439,2963,23117.672600955273,11447.048715366636,0.8231522105973675,0.0017497141706156974
06001443301,1677,2731,19212.68280965623,9939.302112877745,0.6140607835957524,0.002073493592179158
06001443321,1470,2307,13292.56012047191,9818.46065723709,0.6371911573472041,0.0017485355656509684
06001443322,1297,2236,6131.133304385584,7877.236906532645,0.5800536672629696,6.961904077040919e-4
06001444100,2166,5774,42906.10766715015,46834.748385547064,0.37512989262209906,0.0010892745728474144
06001444200,1100,4734,14861.651315120887,51967.369111519656,0.23236163920574568,5.379485050992739e-4
06001444301,942,2729,11176.541236684805,11577.498360140797,0.3451813851227556,0.001315496171523825
06001444302,626,2886,6370.598941251466,13908.223316488205,0.2169092169092169,6.863039051701731e-4
06001444400,799,3538,8351.364085697656,25173.82507552591,0.22583380440927078,5.646101687213602e-4
06001444500,1333,4847,25970.935227871138,33259.11623137258,0.27501547348875593,9.983834830399377e-4
06001444601,1141,4056,17416.69053316211,44496.63251448158,0.28131163708086787,8.446465016034741e-4
06001444602,1863,3293,19639.50813462551,23467.6324128565,0.5657455208017006,0.0011184469736810418
06001450101,2498,3570,28820.871943163864,24789.497510185607,0.699719887955182,0.0013090520592310025
06001450102,2097,4688,26133.904897404864,33927.62446762317,0.4473122866894198,8.802421626258109e-4
06001450200,2889,4612,53042.377657264806,28354.874770188748,0.6264093668690373,0.0019706240400857423
06001450300,1814,3515,28129.451871287223,17082.251642168867,0.5160739687055477,0.001908495862995571
06001450400,1857,4206,33079.14745798727,25367.097495403774,0.44151212553495006,0.0015903657848140792
06001450501,1502,2421,18524.219103666815,8204.284882807808,0.6204047914085089,0.0026216926723524824
06001450502,2472,3776,25890.74380317994,17241.52585434355,0.6546610169491526,0.0012975960318277226
06001450601,1856,2795,15383.819439953437,21821.306159403553,0.6640429338103757,7.375358672681605e-4
06001450602,4320,6608,81315.21327408282,39273.84262894836,0.6537530266343826,0.001477816690762481
06001450603,1764,3702,20010.90159920917,9342.48574939256,0.47649918962722854,0.0013053580630758728
06001450604,2519,3781,18708.622425882982,13908.223316488205,0.6662258661729701,8.768463675820421e-4
06001450605,1793,2799,17044.927522842543,7243.09642372114,0.6405859235441229,0.0017962726886400675
06001450606,2771,4259,32062.527138514983,16296.966953372568,0.6506222117868045,0.001387273703501248
06001450607,2169,4194,49722.74831163791,37841.483356583914,0.5171673819742489,0.0022514158717643856
06001450701,4220,5955,71317.15338919632,39757.20845151098,0.7086481947942905,0.0014480782876692669
06001450741,1878,3730,22216.720096820984,13340.601066139447,0.503485254691689,0.0013537732887856386
06001450742,2194,3506,25398.878428691532,11577.498360140797,0.6257843696520251,0.001697445379343223
06001450743,2836,4077,37747.98828540017,44753.46680093495,0.6956095168015698,9.681795627609578e-4
06001450744,2209,3856,24340.12989532617,11708.687096386766,0.5728734439834025,0.0013785654900607808
06001450745,2863,4246,44800.39910939478,20408.163265306124,0.6742816768723504,0.0019703069141364434
06001450746,1297,2462,18821.333875333745,6438.964902393731,0.5268074735987003,0.002810279690160998
06001450750,2258,3465,29241.41499062278,20932.548664554095,0.6516594516594516,0.0016951371490885319
