tract,agecat,total,total_se2,age_ct,age_ct_se2,age_share,age_share_se2
06001423400,over65,5307,107360.79674060662,607,6734.971036852948,0.11437723761070284,2.890004754097579e-4
06001423500,under18,3284,30227.36301401502,355,1561.3307341949908,0.10809987819732034,1.7752583983264228e-4
06001423500,over65,3284,30227.36301401502,645,3127.8351086926396,0.1964068209500609,3.981466781867028e-4
06001423601,under18,2839,27744.0156687392,285,2424.5895732670615,0.1003874603733709,3.355099679480453e-4
06001423601,over65,2839,27744.0156687392,431,1915.7250949270606,0.15181401902078195,3.17019880886676e-4
06001423602,under18,5243,312783.51086926396,133,72.4309642372114,0.025367156208277702,9.95686839847885e-6
06001423602,over65,5243,312783.51086926396,283,1658.8908084736836,0.0539767308792676,9.34983836734307e-5
06001423700,under18,4379,296015.37310261355,385,4074.241738343142,0.08791961635076502,3.317958870986609e-4
06001423700,over65,4379,296015.37310261355,589,3844.753836346671,0.13450559488467687,4.7978534115843715e-4
06001423800,under18,2910,21285.834388078456,451,1117.8758511100227,0.1549828178694158,1.9238727110119816e-4
06001423800,over65,2910,21285.834388078456,845,715.4405447104148,0.29037800687285226,2.964359241678257e-4
06001423901,under18,1986,10554.595763158137,285,1810.774105930285,0.14350453172205438,4.039904466608014e-4
06001423901,over65,1986,10554.595763158137,213,1561.3307341949908,0.10725075528700906,3.650741816128899e-4
06001423902,under18,1542,7346.938775510203,187,651.8786781349027,0.12127107652399481,3.1959761844058436e-4
06001423902,over65,1542,7346.938775510203,216,715.4405447104148,0.14007782101167315,3.6151639865965757e-4
06001424001,under18,4320,31508.94762613058,833,8764.146672702582,0.19282407407407406,4.0683988116857977e-4
06001424001,over65,4320,31508.94762613058,277,1759.4072486396094,0.06412037037037037,1.0121709029081245e-4
06001424002,under18,2525,26147.57808963332,467,3920.510712207019,0.18495049504950495,7.552095199480597e-4
06001424002,over65,2525,26147.57808963332,292,1708.7794828207427,0.11564356435643565,3.228644081266547e-4
06001425101,under18,1738,10183.202298574475,88,2134.4961705823116,0.05063291139240506,6.979934011443849e-4
06001425101,over65,1738,10183.202298574475,468,3060.208239022182,0.26927502876869963,7.686552949761784e-4
06001425102,under18,3494,19042.322225404427,241,4718.729501759961,0.06897538637664567,3.791055067976441e-4
06001425102,over65,3494,19042.322225404427,224,1286.3887066823108,0.06410990269032628,9.896131090453685e-5
06001425103,under18,2871,14634.38068753984,293,5500.318733197217,0.10205503308951584,6.488088339240496e-4
06001425103,over65,2871,14634.38068753984,150,1200.6540959525505,0.0522466039707419,1.4081730787268628e-4
06001425104,under18,3421,25755.859609574924,374,5321.458597019614,0.10932475884244373,4.2839646419005087e-4
06001425104,over65,3421,25755.859609574924,641,4230.929130366496,0.1873721134171295,4.3878219761297305e-4
06001426100,under18,6339,15530.159551371476,1559,7037.628994558438,0.24593784508597571,1.5176300186865477e-4
06001426100,over65,6339,15530.159551371476,1362,3695.457359041398,0.21486038807382868,7.41237242343196e-5
06001426200,under18,4957,15682.042848828076,1368,5866.908103214125,0.27597337099051844,1.901583926278146e-4
06001426200,over65,4957,15682.042848828076,855,3335.1502665348617,0.17248335686907404,1.1674341312619344e-4
06001427100,under18,3786,18377.13990077697,899,1708.7794828207427,0.2374537770734284,1.9150276613036612e-4
06001427100,over65,3786,18377.13990077697,779,7037.628994558438,0.2057580559957739,4.3670270320433875e-4
06001427200,under18,4218,46834.748385547064,766,15228.610230873697,0.1816026552868658,7.691315540695442e-4
06001427200,over65,4218,46834.748385547064,568,5774.152123502185,0.13466097676623992,3.722802901844264e-4
06001427300,under18,5169,30864.82940844966,1089,6054.637337053427,0.2106790481717934,2.7788147731645037e-4
06001427300,over65,5169,30864.82940844966,667,3769.7360519581302,0.1290384987425034,1.6032541177002217e-4
06001427600,under18,5680,45788.194861466545,1351,25561.109006753446,0.23785211267605633,7.119961542402008e-4
06001427600,over65,5680,45788.194861466545,441,8204.284882807808,0.07764084507042253,2.457433119565903e-4
06001427700,under18,5075,73838.56394527026,829,12511.340434770558,0.16334975369458127,4.0927352939694006e-4
06001427700,over65,5075,73838.56394527026,684,8314.779057843145,0.13477832512315271,3.7491115484173553e-4
06001427800,under18,5241,70571.77963987768,882,10430.058850158443,0.16828849456210646,4.52478767971746e-4
06001427800,over65,5241,70571.77963987768,825,6438.964902393731,0.15741270749856898,2.9807856351089334e-4
06001427900,under18,4951,60614.73933167653,753,8764.146672702582,0.15209048677034942,4.147393597001643e-4
06001427900,over65,4951,60614.73933167653,620,5500.318733197217,0.12522722682286408,2.6316763048123723e-4
06001428000,under18,2751,27139.808390535938,449,3621.9177575964745,0.16321337695383498,5.741125604417765e-4
06001428000,over65,2751,27139.808390535938,325,1420.5338088155136,0.11813885859687387,2.3775345863926377e-4
06001428100,under18,4866,21821.306159403553,999,3060.208239022182,0.20530209617755857,1.680868651176305e-4
06001428100,over65,4866,21821.306159403553,708,1915.7250949270606,0.14549938347718866,1.0041760727727339e-4
06001428200,under18,6508,43985.18121599024,1348,9108.932844301144,0.2071296865396435,2.59621277154808e-4
06001428200,over65,6508,43985.18121599024,1103,7139.993163403887,0.16948371235402582,1.9840966295461154e-4
06001428301,under18,7012,51139.21711735849,1726,13481.397991518923,0.24614945807187677,2.111711913931114e-4
06001428301,over65,7012,51139.21711735849,960,12240.832956088729,0.13690815744438106,2.2946335883458274e-4
06001428302,under18,7472,86926.39572805131,1712,22912.20517179257,0.2291220556745182,3.286509005964614e-4
06001428302,over65,7472,86926.39572805131,1348,6936.0039171848,0.180406852248394,1.7490647022668166e-4
06001428400,under18,4516,40732.8091942979,794,5590.857438493732,0.1758193091231178,3.3587925587683673e-4
06001428400,over65,4516,40732.8091942979,750,7243.09642372114,0.16607617360496013,3.000664882926843e-4
06001428500,under18,3147,17723.78303969845,615,2424.5895732670615,0.1954242135367016,3.1316582608022605e-4
06001428500,over65,3147,17723.78303969845,610,3060.208239022182,0.1938353987925008,3.762395186988674e-4
06001428600,under18,3412,21821.306159403553,484,1658.8908084736836,0.141852286049238,1.8021188935080253e-4
06001428600,over65,3412,21821.306159403553,751,4972.607422326105,0.22010550996483,3.363278663901655e-4
06001428700,under18,4442,40978.55710867417,1076,5410.519119372511,0.24223322827555155,3.960707089638739e-4
06001428700,over65,4442,40978.55710867417,457,3127.8351086926396,0.10288158487167942,1.8050336431680355e-4
06001430101,under18,6899,76841.86214096323,1434,17886.013617760364,0.207856211045079,3.060353933282485e-4
06001430101,over65,6899,76841.86214096323,1104,4802.616383810202,0.16002319176692273,1.4224535204998846e-4
06001430102,under18,2427,7877.236906532645,445,2365.0927097864947,0.18335393489905233,3.5656251418397675e-4
06001430102,over65,2427,7877.236906532645,588,1561.3307341949908,0.242274412855377,3.435631611169736e-4
06001430200,under18,6690,60614.73933167653,1360,11188.366700233737,0.20328849028400597,3.059548120600368e-4
06001430200,over65,6690,60614.73933167653,1247,8993.265028963146,0.18639760837070254,2.479945231763723e-4
06001430300,under18,3705,24789.497510185607,754,4718.729501759961,0.20350877192982456,4.185471269112398e-4
06001430300,over65,3705,24789.497510185607,777,8204.284882807808,0.2097165991902834,5.182489799759925e-4
06001430400,under18,2150,12922.644838831866,345,5233.137166138524,0.16046511627906976,0.0010601170994642094
06001430400,over65,2150,12922.644838831866,465,3549.1172476233587,0.21627906976744185,6.370231246270283e-4
06001430500,under18,6076,57075.96936465849,1440,10430.058850158443,0.2369980250164582,3.693588027188071e-4
06001430500,over65,6076,57075.96936465849,601,3196.2010698349054,0.0989137590520079,1.0170245514006056e-4
06001430600,under18,6609,77517.391746196,1242,34376.992082482604,0.1879255560599183,7.243634914144525e-4
06001430600,over65,6609,77517.391746196,1111,7769.69909738454,0.16810410046905735,2.280338222633618e-4
06001430700,under18,4138,16452.54570818821,969,3477.0558291220514,0.23417109714838086,2.557517994992878e-4
06001430700,over65,4138,16452.54570818821,583,887.2793119058397,0.14088931851135814,7.089037760258633e-5
06001430800,under18,5457,111381.45434724366,1099,43985.18121599024,0.2013927066153564,0.0013253587580829619
06001430800,over65,5457,111381.45434724366,931,4471.503404440091,0.17060656038116181,2.59024070082613e-4
06001430900,under18,5245,57658.37344444342,1469,21285.834388078456,0.28007626310772166,6.093398729703884e-4
06001430900,over65,5245,57658.37344444342,721,7037.628994558438,0.1374642516682555,2.954256080735875e-4
06001431000,under18,2924,14487.671030385898,766,6936.0039171848,0.26196990424076605,6.949586383317329e-4
06001431000,over65,2924,14487.671030385898,302,2023.63244981107,0.10328317373461013,2.1861233152445066e-4
06001431100,under18,3575,35056.58669081033,808,17562.29155310834,0.226013986013986,0.0012340178753360675
06001431100,over65,3575,35056.58669081033,329,1200.6540959525505,0.09202797202797203,1.1717373009822086e-4
06001431200,under18,5818,42218.38305263255,817,10679.871767629642,0.14042626332072877,2.909187507250274e-4
06001431200,over65,5818,42218.38305263255,1139,11188.366700233737,0.19577174286696458,2.827334811649646e-4
06001432100,under18,3792,21821.306159403553,719,7877.236906532645,0.1896097046413502,4.932603502407092e-4
06001432100,over65,3792,21821.306159403553,614,2306.3349377777367,0.16191983122362869,2.0018038721240236e-4
06001432200,under18,4487,33037.758335566,955,8650.696131780009,0.2128370849119679,3.553388976068721e-4
06001432200,over65,4487,33037.758335566,869,3196.2010698349054,0.19367060396701583,2.2030269127882413e-4
06001432300,under18,4727,35056.58669081033,1015,6438.964902393731,0.2147239263803681,3.605042052395263e-4
06001432300,over65,4727,35056.58669081033,430,2191.0366681756454,0.09096678654537761,1.1103963701675752e-4
06001432400,under18,6461,51414.52869060707,1576,13481.397991518923,0.24392508899551152,2.496677794362772e-4
06001432400,over65,6461,51414.52869060707,682,3621.9177575964745,0.10555641541557034,1.0048711542011928e-4
06001432501,under18,4737,63645.01436609049,991,15682.042848828076,0.20920413763985646,5.747330270873098e-4
06001432501,over65,4737,63645.01436609049,741,7769.69909738454,0.1564281190626979,4.156605397075522e-4
06001432502,under18,5109,37135.281455271106,1200,14930.017276263154,0.2348796241926013,4.935016679009674e-4
06001432502,over65,5109,37135.281455271106,568,4310.381463585887,0.11117635545116461,1.4755191879673468e-4
06001432600,under18,7391,80249.07382599937,1420,23841.612697591485,0.19212555811121634,3.8221915728367675e-4
06001432600,over65,7391,80249.07382599937,859,10183.202298574475,0.11622243268840482,1.6657047629621072e-4
06001432700,under18,2843,13200.54323223178,522,1708.7794828207427,0.18360886387618713,2.664719243631653e-4
06001432700,over65,2843,13200.54323223178,494,1243.1518555815262,0.17376011255715793,2.0311537341432547e-4
06001432800,under18,3889,40487.80037139346,750,6054.637337053427,0.19285163281049114,4.998868761602025e-4
06001432800,over65,3889,40487.80037139346,888,2607.5147125396106,0.2283363332476215,3.1197741957560816e-4
06001433000,under18,3838,108960.19068559972,639,6341.774373850943,0.16649296508598227,6.355726878971929e-4
06001433000,over65,3838,108960.19068559972,701,14051.976607754917,0.18264721208963003,0.0012007193508832843
06001433102,under18,4161,37135.281455271106,888,6438.964902393731,0.21341023792357605,4.69578875203816e-4
06001433102,over65,4161,37135.281455271106,693,14051.976607754917,0.1665465032444124,7.521073886000925e-4
06001433103,under18,3805,14781.829436165592,970,5590.857438493732,0.25492772667542707,3.1980976352044137e-4
06001433103,over65,3805,14781.829436165592,292,1862.8800546927691,0.07674113009198423,1.2265670830717435e-4
06001433104,under18,3839,41720.23540063377,686,11317.338162064281,0.17869236780411565,6.77515566670644e-4
06001433104,over65,3839,41720.23540063377,619,7139.993163403887,0.16123990622557957,4.1086783273854845e-4
06001433200,under18,7392,98775.51020408163,1702,47362.459696418184,0.23024891774891776,7.709486862766289e-4
06001433200,over65,7392,98775.51020408163,892,10679.871767629642,0.12067099567099566,2.2177564527168183e-4
06001433300,under18,7841,71219.22376918174,1772,22912.20517179257,0.22599158270628747,3.135081563340256e-4
06001433300,over65,7841,71219.22376918174,1112,18048.983287294097,0.1418186455809208,2.702706314529116e-4
06001433400,under18,6546,88005.09973115547,920,11188.366700233737,0.1405438435685915,3.016723167321943e-4
06001433400,over65,6546,88005.09973115547,1420,20582.219306916973,0.21692636724717385,3.8368528649019727e-4
06001433500,under18,4664,23467.6324128565,905,7556.840753503755,0.19403945111492282,3.0677541434825657e-4
06001433500,over65,4664,23467.6324128565,815,2993.320460823533,0.17474271012006862,1.7054763478230683e-4
06001433600,under18,5757,57075.96936465849,1024,16142.127290028731,0.17787041862080946,4.325602115901989e-4
06001433600,over65,5757,57075.96936465849,908,14781.829436165592,0.15772103526142087,4.0316181848587714e-4
06001433700,under18,3669,60315.776831330084,1087,18874.918007039843,0.29626601253747614,0.0010088568586062584
06001433700,over65,3669,60315.776831330084,191,2306.3349377777367,0.05205778141182884,1.834699150642692e-4
06001433800,under18,8282,181595.14416903022,1978,66435.45421790263,0.23883120019319004,8.175529830075806e-4
06001433800,over65,8282,181595.14416903022,946,11973.281843294131,0.1142236174836996,2.091010546311157e-4
06001433900,under18,7478,182632.82859544904,2195,68966.1034173742,0.29352768119818134,9.519004328089117e-4
06001433900,over65,7478,182632.82859544904,419,4887.242357332249,0.0560310243380583,9.764961409501189e-5
06001434000,under18,5357,83378.75666337156,1637,25367.097495403774,0.30558148217285797,0.0011552598042818534
06001434000,over65,5357,83378.75666337156,349,7451.5202187710765,0.06514840395743887,2.4732632331492434e-4
06001435102,under18,5979,58537.52275015936,759,7877.236906532645,0.12694430506773707,1.9396407027458485e-4
06001435102,over65,5979,58537.52275015936,769,4310.381463585887,0.12861682555611306,1.4766311104202768e-4
06001435103,under18,6922,81980.39559871027,1624,27139.808390535938,0.2346142733314071,4.7224718305862714e-4
06001435103,over65,6922,81980.39559871027,952,10805.886863572952,0.1375325050563421,2.5788996860002015e-4
06001435104,under18,5882,69285.76047893126,1352,20582.219306916973,0.22985379122747365,4.890946919825685e-4
06001435104,over65,5882,69285.76047893126,409,5058.711578791771,0.06953417205032301,1.3653174253630906e-4
06001435200,under18,4586,57366.801858815044,964,23467.6324128565,0.2102049716528565,9.953126954609785e-4
06001435200,over65,4586,57366.801858815044,747,6341.774373850943,0.16288704753597907,3.739096194607929e-4
06001435300,under18,4628,43730.564203952286,787,17082.251642168867,0.17005185825410543,7.385088982543853e-4
06001435300,over65,4628,43730.564203952286,500,3769.7360519581302,0.10803802938634399,1.998362077235256e-4
