stplfips,total,total_se2,race,race_ct,race_ct_se2,race_share,race_share_se2
0672520,25603,355.1334522038784,asian_nh,625,9698.358293068246,0.024411201812287623,1.4794729710391764e-5
0672520,25603,355.1334522038784,hisp,18418,142971.33248953722,0.7193688239659415,2.1782546080583042e-4
0672576,5650,178.8601361776037,white_nh,3819,25561.109006753446,0.675929203539823,7.981640327727933e-4
0672576,5650,178.8601361776037,black_nh,0,106.79871767629642,0,3.3455624614706376e-6
0672576,5650,178.8601361776037,asian_nh,101,3405.733502092553,0.017876106194690267,1.0668576541344978e-4
0672576,5650,178.8601361776037,hisp,1531,31293.502462098466,0.2709734513274336,9.798847010227252e-4
0672646,11014,212.85834388078456,white_nh,8904,37605.34363134117,0.8084256400944253,3.0885159343783063e-4
0672646,11014,212.85834388078456,black_nh,0,133.40601066139448,0,1.0997279249078475e-6
0672646,11014,212.85834388078456,asian_nh,283,7556.840753503755,0.025694570546577082,6.229340202283726e-5
0672646,11014,212.85834388078456,hisp,1588,30016.35239881376,0.14418013437443253,2.4740230675323867e-4
0672674,4824,249.81291747119852,white_nh,3396,33704.04929740117,0.7039800995024875,0.0014430097396056754
0672674,4824,249.81291747119852,black_nh,107,3405.733502092553,0.022180762852404643,1.4634584288920262e-4
0672674,4824,249.81291747119852,asian_nh,185,10679.871767629642,0.038349917081260364,4.5891948682083214e-4
0672674,4824,249.81291747119852,hisp,903,30227.36301401502,0.18718905472636815,0.0012985535988600677
0672688,11241,176451.06752524458,white_nh,8066,126900.52752653799,0.7175518192331644,2.852902069948674e-4
0672688,11241,176451.06752524458,black_nh,37,591.2731774466237,0.0032915221065741482,4.6641429883144005e-6
0672688,11241,176451.06752524458,asian_nh,227,3196.2010698349054,0.020193932924117072,2.586384002100717e-5
0672688,11241,176451.06752524458,hisp,2449,110976.0626749568,0.21786317943243483,8.119726103190484e-4
0672772,2348,76841.86214096323,white_nh,1764,54491.73603348085,0.7512776831345827,0.017750921850387853
0672772,2348,76841.86214096323,black_nh,0,53.21458597019614,0,9.652382028381135e-6
0672772,2348,76841.86214096323,asian_nh,0,53.21458597019614,0,9.652382028381135e-6
0672772,2348,76841.86214096323,hisp,385,35973.06011585258,0.16396933560477,0.006150272911391146
0672954,2201,192105.02489814392,white_nh,7,53.21458597019614,0.0031803725579282144,1.1385862573604181e-5
0672954,2201,192105.02489814392,black_nh,197,8993.265028963146,0.08950477055883689,0.0021741053957497515
0672954,2201,192105.02489814392,asian_nh,0,53.21458597019614,0,1.0984760751679337e-5
0672954,2201,192105.02489814392,hisp,1997,204007.35396014448,0.9073148568832349,0.009467136892517335
0672996,20712,781.9587771731599,white_nh,746,25367.097495403774,0.03601776747779065,5.913019832196658e-5
0672996,20712,781.9587771731599,black_nh,21,83.14779057843147,0.0010139049826187717,1.9382171855145618e-7
0672996,20712,781.9587771731599,asian_nh,2935,65810.18283275283,0.14170529161838546,1.5337175575161384e-4
0672996,20712,781.9587771731599,hisp,16986,87644.79263864896,0.8201042873696408,2.0308046906191584e-4
0673080,95420,452.69352648257126,white_nh,3033,66435.45421790263,0.03178578914273737,7.296558928495263e-6
0673080,95420,452.69352648257126,black_nh,575,21463.585887048346,0.006025990358415427,2.3573448744565218e-6
0673080,95420,452.69352648257126,asian_nh,555,16296.966953372568,0.00581639069377489,1.7898949895761587e-6
0673080,95420,452.69352648257126,hisp,90884,76169.2889016177,0.9524627960595263,8.320572028471474e-6
0673108,21680,816.3265306122448,white_nh,14159,231802.73648617437,0.6530904059040591,4.924330225881716e-4
0673108,21680,816.3265306122448,black_nh,317,16142.127290028731,0.014621771217712177,3.434294357571851e-5
0673108,21680,816.3265306122448,asian_nh,775,35056.58669081033,0.035747232472324725,7.458270826243768e-5
0673108,21680,816.3265306122448,hisp,5895,181077.4105930285,0.27190959409594095,3.851243166962194e-4
0673167,6989,224255.5039218041,white_nh,867,27139.808390535938,0.12405208184289598,6.262699586285649e-4
0673167,6989,224255.5039218041,black_nh,514,25173.82507552591,0.0735441407926742,4.905381374421562e-4
0673167,6989,224255.5039218041,asian_nh,572,24598.442364723167,0.08184289597939619,4.7283838112194206e-4
0673167,6989,224255.5039218041,hisp,4956,227143.50384789496,0.7091143225067964,0.0023416018243085555
0673178,3062,65498.655777385655,white_nh,1458,21642.076477490045,0.4761593729588504,0.0038921764514030224
0673178,3062,65498.655777385655,black_nh,22,178.8601361776037,0.007184846505551927,1.943732308801366e-5
0673178,3062,65498.655777385655,asian_nh,331,15682.042848828076,0.10809928151534945,0.0015909673066424386
0673178,3062,65498.655777385655,hisp,985,23096.60849400874,0.321685173089484,0.0017405066821315307
0673220,25974,249.81291747119852,white_nh,10881,111787.58511100229,0.4189189189189189,1.6563249681309804e-4
0673220,25974,249.81291747119852,black_nh,762,33259.11623137258,0.029337029337029336,4.929810493997722e-5
0673220,25974,249.81291747119852,asian_nh,7529,117968.23754399904,0.2898667898667899,0.00017482765737203011
0673220,25974,249.81291747119852,hisp,5234,106169.01174231575,0.2015092015092015,1.5735429657822063e-4
0673262,67120,1375.0796832993042,white_nh,12654,194242.4774346135,0.1885280095351609,4.310533498214235e-5
0673262,67120,1375.0796832993042,black_nh,1245,59127.31774466237,0.01854886769964243,1.3124440773997701e-5
0673262,67120,1375.0796832993042,asian_nh,26425,518049.90715163393,0.3936978545887962,1.1494471071458761e-4
0673262,67120,1375.0796832993042,hisp,22742,570966.2697129553,0.3388259833134684,1.267028736124793e-4
0673276,8964,215138.0715255772,white_nh,580,45269.352648257125,0.06470325747434182,5.521699400077948e-4
0673276,8964,215138.0715255772,black_nh,25,249.81291747119852,0.002788933511825078,3.129757038104952e-6
0673276,8964,215138.0715255772,asian_nh,5110,143431.4169307379,0.5700580098170459,9.149447887130349e-4
0673276,8964,215138.0715255772,hisp,3176,181595.14416903022,0.3543061133422579,0.0019238570492637723
0673290,20423,493837.27053519455,white_nh,524,7662.900379708242,0.02565734710865201,1.9151315510935612e-5
0673290,20423,493837.27053519455,black_nh,268,7556.840753503755,0.013122459971600647,1.7913741733028435e-5
0673290,20423,493837.27053519455,asian_nh,2061,51967.369111519656,0.1009156343338393,1.1253480707871177e-4
0673290,20423,493837.27053519455,hisp,17414,515427.98015539395,0.8526661117367673,3.749440911182248e-4
0673388,1417,47627.42398906145,white_nh,745,25367.097495403774,0.5257586450247,0.006076940718915148
0673388,1417,47627.42398906145,black_nh,0,53.21458597019614,0,2.65027528763772e-5
0673388,1417,47627.42398906145,asian_nh,0,53.21458597019614,0,2.65027528763772e-5
0673388,1417,47627.42398906145,hisp,654,42971.147716669286,0.46153846153846156,0.016348344430279077
0673430,6e4,789883.3159338882,white_nh,8420,172894.18981716724,0.14033333333333334,4.3705185171452684e-5
0673430,6e4,789883.3159338882,black_nh,410,13340.601066139447,0.006833333333333334,3.6954771954238832e-6
0673430,6e4,789883.3159338882,asian_nh,2888,104197.48524126716,0.048133333333333334,2.8435408203483745e-5
0673430,6e4,789883.3159338882,hisp,46854,1125276.0044715032,0.7809,1.787781552989635e-4
0673554,124,2134.4961705823116,white_nh,124,2134.4961705823116,1,0
0673554,124,2134.4961705823116,black_nh,0,53.21458597019614,0,0.0034608861843259714
0673554,124,2134.4961705823116,asian_nh,0,53.21458597019614,0,0.0034608861843259714
0673554,124,2134.4961705823116,hisp,0,53.21458597019614,0,0.0034608861843259714
0673612,562,35513.34522038784,white_nh,497,32597.25981836827,0.8843416370106761,0.015272376251610108
0673612,562,35513.34522038784,black_nh,0,53.21458597019614,0,1.6848376404236313e-4
0673612,562,35513.34522038784,asian_nh,0,53.21458597019614,0,1.6848376404236313e-4
0673612,562,35513.34522038784,hisp,65,4152.2158886189145,0.11565836298932385,0.011642326434956666
0673654,8,44.71503404440092,white_nh,8,44.71503404440092,1,0
0673654,8,44.71503404440092,black_nh,0,53.21458597019614,0,0.8314779057843147
0673654,8,44.71503404440092,asian_nh,0,53.21458597019614,0,0.8314779057843147
0673654,8,44.71503404440092,hisp,0,53.21458597019614,0,0.8314779057843147
0673690,970,28559.972653615547,white_nh,831,22912.20517179257,0.856701030927835,0.04662920183638794
0673690,970,28559.972653615547,black_nh,0,53.21458597019614,0,5.655711124476155e-5
0673690,970,28559.972653615547,asian_nh,10,119.73281843294129,0.010309278350515464,1.3047954848850068e-4
0673690,970,28559.972653615547,hisp,122,7769.69909738454,0.12577319587628866,0.0077775659871819145
0673696,30439,594164.5032843377,white_nh,11873,178499.82908509712,0.3900588061368639,2.902212729238946e-4
0673696,30439,594164.5032843377,black_nh,3911,101856.04345857856,0.12848648115903938,9.934577891868847e-5
0673696,30439,594164.5032843377,asian_nh,1787,50317.71694644358,0.05870757909261145,5.209733067381658e-5
0673696,30439,594164.5032843377,hisp,10924,438252.0486691735,0.35888169782187324,3.9040822381429194e-4
0673700,7356,200181.44695632893,white_nh,5415,259511.27576426676,0.7361337683523654,0.0027912088639979885
0673700,7356,200181.44695632893,black_nh,419,38554.33708114301,0.05696030451332246,7.00505221787136e-4
0673700,7356,200181.44695632893,asian_nh,154,7769.69909738454,0.020935290918977705,1.4196743305206104e-4
0673700,7356,200181.44695632893,hisp,1347,160486.69173418576,0.183115823817292,0.0028418450374868716
0673710,849,40243.53063996082,white_nh,711,38793.433172272984,0.8374558303886925,0.01466333504278882
0673710,849,40243.53063996082,black_nh,0,53.21458597019614,0,7.382701462705535e-5
0673710,849,40243.53063996082,asian_nh,0,53.21458597019614,0,7.382701462705535e-5
0673710,849,40243.53063996082,hisp,81,2248.3162572407864,0.09540636042402827,0.003627392176877417
0673794,3044,68647.18544728891,white_nh,2060,58243.733890115574,0.6767411300919842,0.002892831867821715
0673794,3044,68647.18544728891,black_nh,0,53.21458597019614,0,5.743034051842809e-6
0673794,3044,68647.18544728891,asian_nh,50,2365.0927097864947,0.0164257555847569,2.532470896910846e-4
0673794,3044,68647.18544728891,hisp,833,74169.30737890447,0.2736530880420499,0.007449716184624083
0673815,1339,70895.1321587938,white_nh,1281,72522.98112545154,0.9566840926064227,0.004259309065563991
0673815,1339,70895.1321587938,black_nh,0,53.21458597019614,0,2.9680385231806724e-5
0673815,1339,70895.1321587938,asian_nh,0,53.21458597019614,0,2.9680385231806724e-5
0673815,1339,70895.1321587938,hisp,0,53.21458597019614,0,2.9680385231806724e-5
0673868,3417,175431.12129414917,white_nh,2742,93127.00363078684,0.8024582967515365,0.01765124696178325
0673868,3417,175431.12129414917,black_nh,0,53.21458597019614,0,4.557647470800394e-6
0673868,3417,175431.12129414917,asian_nh,50,2669.9679419074105,0.014632718759145449,2.2545651569170222e-4
0673868,3417,175431.12129414917,hisp,611,66435.45421790263,0.1788118232367574,0.0052095628663565334
0673906,15277,292059.7555454958,white_nh,7235,141138.38563945272,0.47358774628526545,3.2407009802085655e-4
0673906,15277,292059.7555454958,black_nh,613,10430.058850158443,0.040125679125482754,4.670486442851331e-5
0673906,15277,292059.7555454958,asian_nh,4071,121756.45088275237,0.2664790207501473,4.328308469314481e-4
0673906,15277,292059.7555454958,hisp,2073,35056.58669081033,0.13569418079465864,1.732500260937341e-4
0673962,38648,1243.1518555815262,white_nh,7172,214011.69612254138,0.18557234527013042,1.4325064159883172e-4
0673962,38648,1243.1518555815262,black_nh,519,13061.224489795917,0.01342889670875595,8.744246475871486e-6
0673962,38648,1243.1518555815262,asian_nh,10397,235328.20280669985,0.26901780169737116,1.574903193399739e-4
0673962,38648,1243.1518555815262,hisp,19358,474381.7961770493,0.5008797350445042,3.1738642327202584e-4
0674130,19666,197470.82898347205,white_nh,11015,173906.74513354458,0.5601037323299095,2.8948028029958904e-4
0674130,19666,197470.82898347205,black_nh,517,35742.833122384305,0.02628902674666938,9.206519774082493e-5
0674130,19666,197470.82898347205,asian_nh,4422,106962.79598303784,0.22485507983321468,2.507519555938337e-4
0674130,19666,197470.82898347205,hisp,2929,92756.34925767501,0.14893725211024103,2.2850843058404708e-4
0674144,351,7243.09642372114,white_nh,286,8094.52979924428,0.8148148148148148,0.02666918426697217
0674144,351,7243.09642372114,black_nh,0,53.21458597019614,0,4.3193306848317905e-4
0674144,351,7243.09642372114,asian_nh,0,53.21458597019614,0,4.3193306848317905e-4
0674144,351,7243.09642372114,hisp,45,748.3301152058832,0.1282051282051282,0.007040378464513756
0674172,596,17082.251642168867,white_nh,582,16296.966953372568,0.9765100671140939,0.09173607691931321
0674172,596,17082.251642168867,black_nh,7,44.71503404440092,0.01174496644295302,1.3251495486995123e-4
0674172,596,17082.251642168867,asian_nh,0,53.21458597019614,0,1.4980909072281694e-4
0674172,596,17082.251642168867,hisp,7,36.95457359041398,0.01174496644295302,1.1066779580620705e-4
0674186,201,7769.69909738454,white_nh,201,7769.69909738454,1,0
0674186,201,7769.69909738454,black_nh,0,53.21458597019614,0,0.001317160119061314
0674186,201,7769.69909738454,asian_nh,0,53.21458597019614,0,0.001317160119061314
0674186,201,7769.69909738454,hisp,0,53.21458597019614,0,0.001317160119061314
0675000,304358,8764.146672702582,white_nh,64568,1594194.0669432103,0.21214490829877972,1.7205380404274723e-5
0675000,304358,8764.146672702582,black_nh,33699,546431.0196690718,0.11072158444989125,5.897670438320519e-6
0675000,304358,8764.146672702582,asian_nh,64403,1426899.234116462,0.2116027835640923,1.5399421524875503e-5
0675000,304358,8764.146672702582,hisp,128451,1665590.30311989,0.4220391775474934,1.7963523031318834e-5
0675154,369,10183.202298574475,white_nh,213,3265.3061224489793,0.5772357723577236,0.048900644865335345
0675154,369,10183.202298574475,black_nh,0,53.21458597019614,0,0.00039082105720577946
0675154,369,10183.202298574475,asian_nh,0,53.21458597019614,0,0.00039082105720577946
0675154,369,10183.202298574475,hisp,54,533.6240426455779,0.14634146341463414,0.005520712318181547
0675168,0,53.21458597019614,white_nh,0,53.21458597019614,NaN,.
0675168,0,53.21458597019614,black_nh,0,53.21458597019614,NaN,.
0675168,0,53.21458597019614,asian_nh,0,53.21458597019614,NaN,.
0675168,0,53.21458597019614,hisp,0,53.21458597019614,NaN,.
0675252,966,47098.23449524671,white_nh,127,5960.403174397871,0.13146997929606624,0.007259735564866804
0675252,966,47098.23449524671,black_nh,0,53.21458597019614,0,5.7026462853152255e-5
0675252,966,47098.23449524671,asian_nh,0,53.21458597019614,0,5.7026462853152255e-5
0675252,966,47098.23449524671,hisp,826,40243.53063996082,0.855072463768116,0.08002879887686523
0675280,3617,312783.51086926396,white_nh,654,51414.52869060707,0.18081282831075476,0.004711603802632926
0675280,3617,312783.51086926396,black_nh,0,53.21458597019614,0,4.067557210157342e-6
0675280,3617,312783.51086926396,asian_nh,0,53.21458597019614,0,4.067557210157342e-6
0675280,3617,312783.51086926396,hisp,2963,349140.89855045686,0.8191871716892453,0.010643225687717157
0675315,5558,62728.1713953123,white_nh,3933,46572.00136731922,0.7076286433969053,4.908039558137505e-4
0675315,5558,62728.1713953123,black_nh,36,591.2731774466237,0.006477150053976251,1.9055212738836458e-5
0675315,5558,62728.1713953123,asian_nh,751,16923.716521465984,0.1351205469593379,5.107722996582306e-4
0675315,5558,62728.1713953123,hisp,491,13061.224489795917,0.08834112990284275,4.069643575070154e-4
0675322,5,5.912731774466237,white_nh,3,3.3259116231372587,0.6,0.2181798024778042
0675322,5,5.912731774466237,black_nh,0,53.21458597019614,0,2.128583438807846
0675322,5,5.912731774466237,asian_nh,1,1.4781829436165592,0.2,0.049666946905516395
0675322,5,5.912731774466237,hisp,1,1.4781829436165592,0.2,0.049666946905516395
0675588,0,53.21458597019614,white_nh,0,53.21458597019614,NaN,.
0675588,0,53.21458597019614,black_nh,0,53.21458597019614,NaN,.
0675588,0,53.21458597019614,asian_nh,0,53.21458597019614,NaN,.
0675588,0,53.21458597019614,hisp,0,53.21458597019614,NaN,.
0675592,0,53.21458597019614,white_nh,0,53.21458597019614,NaN,.
0675592,0,53.21458597019614,black_nh,0,53.21458597019614,NaN,.
0675592,0,53.21458597019614,asian_nh,0,53.21458597019614,NaN,.
0675592,0,53.21458597019614,hisp,0,53.21458597019614,NaN,.
0675596,7,29.93320460823532,white_nh,7,29.93320460823532,1,0
0675596,7,29.93320460823532,black_nh,0,53.21458597019614,0,1.0860119585754313
0675596,7,29.93320460823532,asian_nh,0,53.21458597019614,0,1.0860119585754313
0675596,7,29.93320460823532,hisp,0,53.21458597019614,0,1.0860119585754313
0675630,29280,621.2063820548591,white_nh,8274,202363.24498110698,0.28258196721311474,2.3598425049097438e-4
0675630,29280,621.2063820548591,black_nh,6068,159514.04735728604,0.20724043715846996,1.8603049627024816e-4
0675630,29280,621.2063820548591,asian_nh,5689,108559.23356214375,0.19429644808743168,1.2659915188084611e-4
0675630,29280,621.2063820548591,hisp,7124,158060.62397797508,0.24330601092896176,1.8432340880298597e-4
0675672,1188,50864.64463558172,white_nh,13,133.40601066139448,0.010942760942760943,9.883965038707844e-5
0675672,1188,50864.64463558172,black_nh,0,53.21458597019614,0,3.770490112275685e-5
0675672,1188,50864.64463558172,asian_nh,5,23.650927097864948,0.004208754208754209,1.7396129984563604e-5
0675672,1188,50864.64463558172,hisp,1167,51414.52869060707,0.9823232323232324,0.0016524925799377196
0675714,1108,22545.615801775668,white_nh,952,21285.834388078456,0.8592057761732852,0.0037810683507425056
0675714,1108,22545.615801775668,black_nh,33,1158.8954277953824,0.029783393501805054,9.276938375511822e-4
0675714,1108,22545.615801775668,asian_nh,30,748.3301152058832,0.02707581227436823,5.960930132733783e-4
0675714,1108,22545.615801775668,hisp,40,1038.0539721547286,0.036101083032490974,8.216177530709093e-4
0675994,4454,185763.62007002893,white_nh,2028,72850.76819319851,0.4553210597215986,0.0056135761225147825
0675994,4454,185763.62007002893,black_nh,170,14781.829436165592,0.03816793893129771,7.314812839017622e-4
0675994,4454,185763.62007002893,asian_nh,635,42218.38305263255,0.1425684777727885,0.0019378147742454986
0675994,4454,185763.62007002893,hisp,1515,116303.80354948681,0.34014369106421194,0.004779252943413111
0676015,1267,25173.82507552591,white_nh,1181,23281.75090769671,0.9321231254932912,0.028128341665334924
0676015,1267,25173.82507552591,black_nh,0,53.21458597019614,0,3.3149536295455924e-5
0676015,1267,25173.82507552591,asian_nh,0,53.21458597019614,0,3.3149536295455924e-5
0676015,1267,25173.82507552591,hisp,55,999.2516698847941,0.043409629044988164,6.520253502571473e-4
0676040,77,683.2900656867545,white_nh,77,683.2900656867545,1,0
0676040,77,683.2900656867545,black_nh,0,53.21458597019614,0,0.008975305442772162
0676040,77,683.2900656867545,asian_nh,0,53.21458597019614,0,0.008975305442772162
0676040,77,683.2900656867545,hisp,0,53.21458597019614,0,0.008975305442772162
0677000,151565,1286.3887066823108,white_nh,49901,1085649.9847562383,0.3292382806056807,4.7253741176248234e-5
0677000,151565,1286.3887066823108,black_nh,2403,123032.49230882937,0.01585458384191601,5.355756611990039e-6
0677000,151565,1286.3887066823108,asian_nh,67703,852675.4187415119,0.44669283805627946,3.710693992381318e-5
0677000,151565,1286.3887066823108,hisp,25174,634177.4373850944,0.16609375515455416,2.760505620983218e-5
0677042,967,13622.934008370212,white_nh,815,11708.687096386766,0.8428128231644261,0.0021729068746155324
0677042,967,13622.934008370212,black_nh,4,13.303646492549035,0.004136504653567736,1.4476423132986746e-5
0677042,967,13622.934008370212,asian_nh,65,715.4405447104148,0.0672182006204757,8.309293163089328e-4
0677042,967,13622.934008370212,hisp,76,1969.3092266331612,0.07859358841778696,0.0020160230900500833
0677308,12794,561816.3172919687,white_nh,2881,107759.53658964716,0.22518367984992965,8.323716209378221e-4
0677308,12794,561816.3172919687,black_nh,1326,200181.44695632893,0.10364233234328592,0.00118608829659439
0677308,12794,561816.3172919687,asian_nh,139,9460.370839145979,0.010864467719243395,5.739055811674514e-5
0677308,12794,561816.3172919687,hisp,8096,490425.6243013275,0.6327966234172269,0.0016217387506807857
0677364,15286,923.8643397603495,white_nh,7675,24029.711477166693,0.5020934188146016,1.0184295300242568e-4
0677364,15286,923.8643397603495,black_nh,2092,11188.366700233737,0.13685725500457935,4.78086833070349e-5
0677364,15286,923.8643397603495,asian_nh,344,1420.5338088155136,0.022504252256967158,6.077441627188037e-6
0677364,15286,923.8643397603495,hisp,4291,24789.497510185607,0.2807143791704828,1.0577979328883919e-4
0677378,2948,49502.868598774956,white_nh,2237,53081.91905100655,0.758819538670285,0.002828058143992909
0677378,2948,49502.868598774956,black_nh,0,53.21458597019614,0,6.123161710512305e-6
0677378,2948,49502.868598774956,asian_nh,0,53.21458597019614,0,6.123161710512305e-6
0677378,2948,49502.868598774956,hisp,338,4390.572888277085,0.11465400271370421,5.800812965557868e-4
0677392,2517,249.81291747119852,white_nh,2226,9108.932844301144,0.8843861740166865,0.001406967297407799
0677392,2517,249.81291747119852,black_nh,0,53.21458597019614,0,8.399709306109972e-6
0677392,2517,249.81291747119852,asian_nh,24,591.2731774466237,0.009535160905840286,9.332651827448754e-5
0677392,2517,249.81291747119852,hisp,169,6149.610591180792,0.06714342471195868,9.705136379292439e-4
0677430,228,3997.0066795391763,white_nh,224,3844.753836346671,0.9824561403508771,0.148175301904843
0677430,228,3997.0066795391763,black_nh,0,53.21458597019614,0,0.0010236723986264261
0677430,228,3997.0066795391763,asian_nh,0,53.21458597019614,0,0.0010236723986264261
0677430,228,3997.0066795391763,hisp,4,29.93320460823532,0.017543859649122806,5.994812124620852e-4
0677574,9224,212.85834388078456,white_nh,4978,210650.3081087573,0.5396790980052039,0.0024751166726737508
0677574,9224,212.85834388078456,black_nh,79,816.3265306122448,0.008564614050303556,9.59438222285647e-6
0677574,9224,212.85834388078456,asian_nh,331,15379.015345386684,0.0358846487424111,1.8075162118551282e-4
0677574,9224,212.85834388078456,hisp,3494,223680.1212110014,0.3787944492627927,0.002628630221934523
0677588,2721,129950.38848495486,white_nh,1728,33927.62446762317,0.6350606394707828,0.011661092951382058
0677588,2721,129950.38848495486,black_nh,52,1243.1518555815262,0.019110621095185593,1.7431651972187688e-4
0677588,2721,129950.38848495486,asian_nh,13,147.81829436165592,0.004777655273796398,2.0365718364115913e-5
0677588,2721,129950.38848495486,hisp,887,81632.6530612245,0.32598309445056967,0.009160580015830807
0677595,1064,31942.05522861023,white_nh,86,3549.1172476233587,0.08082706766917293,0.0029506678991008404
0677595,1064,31942.05522861023,black_nh,89,1658.8908084736836,0.08364661654135339,0.0016627402532137965
0677595,1064,31942.05522861023,asian_nh,156,9578.995020371209,0.14661654135338345,0.007854771590568422
0677595,1064,31942.05522861023,hisp,711,21821.306159403553,0.668233082706767,0.006676152962092978
0677700,1290,39273.84262894836,white_nh,874,15834.66523775649,0.6775193798449612,0.020348918814758803
0677700,1290,39273.84262894836,black_nh,0,53.21458597019614,0,3.1977997698573486e-5
0677700,1290,39273.84262894836,asian_nh,0,53.21458597019614,0,3.1977997698573486e-5
0677700,1290,39273.84262894836,hisp,416,29596.54844282666,0.32248062015503876,0.015330998291077492
0677728,675,20062.26845649984,white_nh,595,15379.015345386684,0.8814814814814815,0.06796727698852491
0677728,675,20062.26845649984,black_nh,0,53.21458597019614,0,1.1679470171785161e-4
0677728,675,20062.26845649984,asian_nh,13,83.14779057843147,0.01925925925925926,1.9882418322203697e-4
0677728,675,20062.26845649984,hisp,0,53.21458597019614,0,1.1679470171785161e-4
0677784,1156,27946.896277750573,white_nh,466,8764.146672702582,0.4031141868512111,0.009956737374540083
0677784,1156,27946.896277750573,black_nh,45,961.1884590866678,0.03892733564013841,7.509619122048611e-4
0677784,1156,27946.896277750573,asian_nh,141,2607.5147125396106,0.12197231833910034,0.0022623708227011664
0677784,1156,27946.896277750573,hisp,428,27541.874151199638,0.370242214532872,0.017743242151909658
0677805,10853,130389.03927347308,white_nh,9205,158060.62397797508,0.8481525845388372,5.455887870898231e-4
0677805,10853,130389.03927347308,black_nh,148,7877.236906532645,0.01363678245646365,6.66707609407856e-5
0677805,10853,130389.03927347308,asian_nh,719,10932.641050988072,0.06624896342025247,8.795809172661956e-5
0677805,10853,130389.03927347308,hisp,431,12784.804279339622,0.03971252188335023,1.067953570592389e-4
0677924,5160,107759.53658964716,white_nh,1383,19210.465535240808,0.2680232558139535,0.0010122412184021877
0677924,5160,107759.53658964716,black_nh,782,42719.48707051857,0.15155038759689923,0.0015114971215964067
0677924,5160,107759.53658964716,asian_nh,754,11447.048715366636,0.14612403100775193,5.163434960352082e-4
0677924,5160,107759.53658964716,hisp,1850,65810.18283275283,0.35852713178294576,0.0019514522997820367
0677960,3200,150421.3745253647,white_nh,1718,53925.59196607569,0.536875,0.009500220859119583
0677960,3200,150421.3745253647,black_nh,20,332.5911623137259,0.00625,3.3053417700793255e-5
0677960,3200,150421.3745253647,asian_nh,192,4972.607422326105,0.06,5.384887080681072e-4
0677960,3200,150421.3745253647,hisp,1144,85498.47100451769,0.3575,0.006472038985018097
0678008,264,22728.540941048217,white_nh,218,12647.702811319186,0.8257575757575758,0.4038357970311644
0678008,264,22728.540941048217,black_nh,0,53.21458597019614,0,7.635242477358262e-4
0678008,264,22728.540941048217,asian_nh,0,53.21458597019614,0,7.635242477358262e-4
0678008,264,22728.540941048217,hisp,0,53.21458597019614,0,7.635242477358262e-4
0678050,153,1243.1518555815262,white_nh,146,1200.6540959525505,0.954248366013072,0.0029327402856621286
0678050,153,1243.1518555815262,black_nh,0,53.21458597019614,0,0.00227325327738033
0678050,153,1243.1518555815262,asian_nh,0,53.21458597019614,0,0.00227325327738033
0678050,153,1243.1518555815262,hisp,7,23.650927097864948,0.0457516339869281,0.0011214963259984338
0678092,12948,269.39884147411794,white_nh,6659,71869.62426437302,0.514287920914427,4.282616696218686e-4
0678092,12948,269.39884147411794,black_nh,956,40732.8091942979,0.07383379672536299,2.429535910895772e-4
0678092,12948,269.39884147411794,asian_nh,201,2484.8255282194364,0.01552363299351251,1.4821056806475293e-5
0678092,12948,269.39884147411794,hisp,4661,107360.79674060662,0.359978375038616,6.401755810411513e-4
0678106,392,5682.135235262054,white_nh,330,4972.607422326105,0.8418367346938775,0.00615459824836752
0678106,392,5682.135235262054,black_nh,0,53.21458597019614,0,3.4630483372941046e-4
0678106,392,5682.135235262054,asian_nh,6,36.95457359041398,0.015306122448979591,2.4915249747025866e-4
0678106,392,5682.135235262054,hisp,48,478.93127373176515,0.12244897959183673,0.003671177398131896
0678120,110722,1561.3307341949908,white_nh,59324,1036806.7552960524,0.5357923447914597,8.453609569928257e-5
0678120,110722,1561.3307341949908,black_nh,5221,323066.1209707967,0.04715413377648525,2.6352323081814358e-5
0678120,110722,1561.3307341949908,asian_nh,9907,338448.0926820705,0.08947634616426726,2.7606298958177824e-5
0678120,110722,1561.3307341949908,hisp,30533,734693.8775510204,0.275762721049114,5.991952835191886e-5
0678126,1641,26939.88414741179,white_nh,1550,22545.615801775668,0.9445460085313833,0.017297643598973067
0678126,1641,26939.88414741179,black_nh,0,53.21458597019614,0,1.9761209637632018e-5
0678126,1641,26939.88414741179,asian_nh,18,310.78796389538155,0.010968921389396709,1.1420728635411997e-4
0678126,1641,26939.88414741179,hisp,73,2733.160262747018,0.044485070079219986,9.951603312136905e-4
0678138,25411,569130.3664969837,white_nh,12247,241860.66278027737,0.4819566329542324,5.792915492840736e-4
0678138,25411,569130.3664969837,black_nh,1825,120487.06127992163,0.07181929085828971,1.8204744669584285e-4
0678138,25411,569130.3664969837,asian_nh,2149,51414.52869060707,0.08456967455039156,7.33199690749864e-5
0678138,25411,569130.3664969837,hisp,7937,441477.44385214476,0.3123450474204085,5.977111679997366e-4
0678148,36214,1077.5953658964718,white_nh,5649,90182.46320710267,0.15598939636604628,6.874526779836491e-5
0678148,36214,1077.5953658964718,black_nh,195,7243.09642372114,0.005384657867123212,5.522928220140535e-6
0678148,36214,1077.5953658964718,asian_nh,22175,219103.66681756452,0.6123322471972166,1.6676120978154947e-4
