stplfips,agecat,total,total_se2,age_ct,age_ct_se2,age_share,age_share_se2
0668364,under18,59180,1466.7270258035312,12665,93498.39709537051,0.21400811084825955,2.6677314355314273e-5
0668364,over65,59180,1466.7270258035312,10628,91281.12267994566,0.17958769854680634,2.604989211550288e-5
0668378,under18,75048,1158.8954277953824,22185,104983.87856727117,0.2956108090821874,1.862195318270737e-5
0668378,over65,75048,1158.8954277953824,7150,76505.20597555455,0.09527235902355825,1.358166535198082e-5
0668434,under18,523,29387.755102040814,143,11840.614924104546,0.2734225621414914,0.03525618623719241
0668434,over65,523,29387.755102040814,48,427.1948707051857,0.09177820267686425,0.0024667766142359355
0669000,under18,334493,3621.9177575964745,92080,814931.4954592066,0.2752822929029905,7.281162769997495e-6
0669000,over65,334493,3621.9177575964745,27128,278424.6265278407,0.08110184667541623,2.4882637740695648e-6
0669070,under18,91443,1609.7412255984327,15743,195853.32729741966,0.17216189320122918,2.341662010881764e-5
0669070,over65,91443,1609.7412255984327,16127,260131.00396337803,0.1763612304933128,3.110338009834938e-5
0669084,under18,124635,1862.8800546927691,25245,248482.55282194362,0.2025514502346853,1.599124447353344e-5
0669084,over65,124635,1862.8800546927691,13395,158060.62397797508,0.10747382356480924,1.0173831247738877e-5
0669088,under18,209489,2248.3162572407864,53796,276503.35824687505,0.2567962995670417,6.29716434481182e-6
0669088,over65,209489,2248.3162572407864,23354,248482.55282194362,0.11148079374096015,5.6614100756970504e-6
0669112,under18,63993,452.69352648257126,8346,131268.55812492492,0.1304205147438001,3.205311915373943e-5
0669112,over65,63993,452.69352648257126,7118,56496.521650760806,0.11123091588142453,1.3794746142506806e-5
0669154,under18,17669,887.2793119058397,4111,24408.12631073253,0.23266738355311561,7.802881698013627e-5
0669154,over65,17669,887.2793119058397,2422,16608.863554475658,0.137076235214217,5.3147129674546415e-5
0669182,under18,1394,102244.43602701378,306,19210.465535240808,0.21951219512195122,0.012421124053452587
0669182,over65,1394,102244.43602701378,55,1862.8800546927691,0.03945480631276901,0.0010405540559114156
0669196,under18,104791,1077.5953658964718,32953,214574.51427832336,0.3144640283993854,1.9530548397914686e-5
0669196,over65,104791,1077.5953658964718,10315,89090.45555750593,0.0984340258228283,8.112081575974982e-6
0670000,under18,92495,1708.7794828207427,13551,173400.09792962004,0.1465052164981891,2.0263803018443684e-5
0670000,over65,92495,1708.7794828207427,15831,193707.00566328838,0.1711551975782475,2.2635837672737333e-5
0670028,under18,1976,79905.02674587263,696,31508.94762613058,0.3522267206477733,0.005530853372257841
0670028,over65,1976,79905.02674587263,228,5682.135235262054,0.11538461538461539,0.001727706044354931
0670042,under18,30344,355.1334522038784,8837,92386.43397603495,0.2912272607434748,1.0030461883305044e-4
0670042,over65,30344,355.1334522038784,3318,39515.15599449377,0.10934616398629053,4.291127027243224e-5
0670098,under18,174244,2023.63244981107,39164,225986.08660304322,0.22476527168797777,7.439941557293708e-6
0670098,over65,174244,2023.63244981107,27288,220814.2940290648,0.15660797502353022,7.271330630536114e-6
0670130,under18,3456,53643.62856958084,526,7451.5202187710765,0.15219907407407407,7.279134091219832e-4
0670130,over65,3456,53643.62856958084,840,8426.012324350293,0.24305555555555555,9.707908256787047e-4
0670140,under18,1042,22181.98279764599,167,4635.5817111815295,0.16026871401151632,0.003744657176694548
0670140,over65,1042,22181.98279764599,139,1862.8800546927691,0.13339731285988485,0.002079277778357962
0670154,under18,4924,95366.45079036594,832,18212.69204829963,0.16896831844029245,6.388721883154608e-4
0670154,over65,4924,95366.45079036594,961,12647.702811319186,0.19516653127538586,6.714657650509356e-4
0670182,under18,4377,105773.22825916244,790,20757.014439999628,0.18048891935115377,9.036017719693826e-4
0670182,over65,4377,105773.22825916244,909,19210.465535240808,0.20767649074708705,0.0012408526222772072
0670224,under18,57376,816.3265306122448,13269,122606.40607533188,0.23126394311210263,3.723042111891202e-5
0670224,over65,57376,816.3265306122448,7483,62424.035254663206,0.13042038482989404,1.8958094790030057e-5
0670266,under18,6235,101468.3899816151,1424,28972.38569488456,0.22838813151563753,6.091200485602078e-4
0670266,over65,6235,101468.3899816151,947,7769.69909738454,0.15188452285485166,2.600747411617158e-4
0670280,under18,31013,355.1334522038784,6773,45788.194861466545,0.21839228710540742,4.758885748382983e-5
0670280,over65,31013,355.1334522038784,6439,70895.1321587938,0.20762260987327893,7.369449859336836e-5
0670322,under18,1005,22912.20517179257,291,5321.458597019614,0.28955223880597014,0.007170544602120677
0670322,over65,1005,22912.20517179257,67,851.4333755231382,0.06666666666666667,9.438037657571672e-4
0670336,under18,57,1117.8758511100227,0,53.21458597019614,0,0.016378758378022818
0670336,over65,57,1117.8758511100227,33,651.8786781349027,0.5789473684210527,0.08531517033784705
0670364,under18,7147,533.6240426455779,608,6054.637337053427,0.0850706590177697,1.1845774878134771e-4
0670364,over65,7147,533.6240426455779,1932,18542.326844726118,0.2703232125367287,3.6224499017449487e-4
0670518,under18,734,27340.471725131883,242,5321.458597019614,0.329700272479564,0.015393666014809359
0670518,over65,734,27340.471725131883,15,147.81829436165592,0.020435967302452316,2.9556322649723334e-4
0670588,under18,11892,452.69352648257126,2661,29387.755102040814,0.2237638748738648,2.0764501755691944e-4
0670588,over65,11892,452.69352648257126,1881,25367.097495403774,0.15817356205852673,1.7929452591768989e-4
0670644,under18,3231,24598.442364723167,569,6835.117931282971,0.17610646858557721,5.816672521771563e-4
0670644,over65,3231,24598.442364723167,590,2023.63244981107,0.18260600433302382,2.7241766520677606e-4
0670686,under18,24510,683.2900656867545,2917,23281.75090769671,0.11901264789881681,3.8739003406177666e-5
0670686,over65,24510,683.2900656867545,9312,89090.45555750593,0.3799265605875153,1.4813698403928004e-4
0670712,under18,1137,20408.163265306124,63,1375.0796832993042,0.055408970976253295,0.0010152033951141616
0670712,over65,1137,20408.163265306124,713,10060.882659990206,0.6270888302550571,0.013990277432966203
0670728,under18,1592,14341.700464703761,471,7451.5202187710765,0.29585427135678394,0.0024447752125265573
0670728,over65,1592,14341.700464703761,239,1038.0539721547286,0.15012562814070352,5.371088227359375e-4
0670742,under18,34259,3405.733502092553,8703,73179.29435241727,0.2540354359438396,6.216308181550189e-5
0670742,over65,34259,3405.733502092553,3400,24218.549348213706,0.09924399427887562,2.0606148144738432e-5
0670770,under18,7653,212.85834388078456,1343,14487.671030385898,0.17548673722723115,2.47251311386102e-4
0670770,over65,7653,212.85834388078456,1780,15834.66523775649,0.23258852737488567,2.7016527203042775e-4
0670798,under18,1573,69606.15663196017,440,11447.048715366636,0.27972027972027974,0.006827416038659057
0670798,over65,1573,69606.15663196017,217,4887.242357332249,0.13795295613477432,0.0025105466510341335
0670882,under18,24537,402.4353063996082,7486,95366.45079036594,0.3050902718343726,1.5833687723559495e-4
0670882,over65,24537,402.4353063996082,2651,30439.112720688092,0.10804091779761177,5.0550101824376386e-5
0670966,under18,0,53.21458597019614,0,53.21458597019614,NaN,.
0670966,over65,0,53.21458597019614,0,53.21458597019614,NaN,.
0671000,under18,63,851.4333755231382,0,53.21458597019614,0,0.013407555044141126
0671000,over65,63,851.4333755231382,45,591.2731774466237,0.7142857142857143,0.2584222627555546
0671078,under18,565,15078.944207832521,236,3335.1502665348617,0.4176991150442478,0.018689050432987072
0671078,over65,565,15078.944207832521,30,178.8601361776037,0.05309734513274336,6.934689535597677e-4
0671106,under18,18433,289.7238569488456,6211,33481.21321865097,0.33695003526284384,9.84424139141653e-5
0671106,over65,18433,289.7238569488456,1449,17082.251642168867,0.07860901643791027,5.0269845477570824e-5
0671134,under18,1219,47627.42398906145,268,7346.938775510203,0.21985233798195242,0.006493449505050712
0671134,over65,1219,47627.42398906145,105,923.8643397603495,0.08613617719442165,8.595334622249204e-4
0671218,under18,1776,21463.585887048346,308,6245.322936779963,0.17342342342342343,0.0017753577842836955
0671218,over65,1776,21463.585887048346,447,5321.458597019614,0.2516891891891892,0.002118183001494174
0671225,under18,10125,195.48969429328997,2403,24598.442364723167,0.23733333333333334,2.398408144611285e-4
0671225,over65,10125,195.48969429328997,1582,13481.397991518923,0.15624691358024692,1.3145923348224716e-4
0671246,under18,552,5058.711578791771,44,533.6240426455779,0.07971014492753623,0.0016458020585308516
0671246,over65,552,5058.711578791771,195,621.2063820548591,0.3532608695652174,0.004110544660204963
0671362,under18,1328,40487.80037139346,345,7877.236906532645,0.25978915662650603,0.006016030417391493
0671362,over65,1328,40487.80037139346,292,5233.137166138524,0.21987951807228914,0.004077265925868071
0671372,under18,477,15530.159551371476,0,53.21458597019614,0,2.338804546681792e-4
0671372,over65,477,15530.159551371476,131,1609.7412255984327,0.2746331236897275,0.01222296026354469
0671414,under18,1337,143431.4169307379,223,28972.38569488456,0.1667913238593867,0.013975526271114293
0671414,over65,1337,143431.4169307379,162,3265.3061224489793,0.1211667913238594,0.0030046833895368574
0671554,under18,4100,90182.46320710267,515,12647.702811319186,0.12560975609756098,6.677466369384096e-4
0671554,over65,4100,90182.46320710267,901,17241.52585434355,0.2197560975609756,0.0012847521903851889
0671568,under18,2261,47627.42398906145,346,6438.964902393731,0.15302963290579388,0.0014777246434699094
0671568,over65,2261,47627.42398906145,834,10183.202298574475,0.36886333480760725,0.0032595858383907767
0671680,under18,8,44.71503404440092,0,53.21458597019614,0,0.8314779057843147
0671680,over65,8,44.71503404440092,2,5.912731774466237,0.25,0.13605345941002023
0671774,under18,318,10554.595763158137,84,1158.8954277953824,0.2641509433962264,0.018742830148603614
0671774,over65,318,10554.595763158137,22,402.4353063996082,0.06918238993710692,0.004479171562854054
0671778,under18,165,3127.8351086926396,0,53.21458597019614,0,0.001954622074203715
0671778,over65,165,3127.8351086926396,56,781.9587771731599,0.3393939393939394,0.04195587208173144
0671806,under18,11061,1077.5953658964718,2191,21285.834388078456,0.19808335593526805,1.7363543725059695e-4
0671806,over65,11061,1077.5953658964718,2207,14341.700464703761,0.19952987975770725,1.1687208130199402e-4
0671834,under18,598,45011.04017886013,60,2669.9679419074105,0.10033444816053512,0.008733387071593103
0671834,over65,598,45011.04017886013,229,11973.281843294131,0.38294314381270905,0.051939984306659845
0671848,under18,80,1077.5953658964718,0,53.21458597019614,0,0.008314779057843148
0671848,over65,80,1077.5953658964718,31,402.4353063996082,0.3875,0.08816296649375006
0671876,under18,11508,332.5911623137259,2496,33481.21321865097,0.21689259645464026,2.52696068684339e-4
0671876,over65,11508,332.5911623137259,1155,23096.60849400874,0.10036496350364964,1.7437551611613935e-4
0671927,under18,976,14930.017276263154,91,2365.0927097864947,0.0932377049180328,0.002346586565478068
0671927,over65,976,14930.017276263154,464,3477.0558291220514,0.47540983606557374,0.0071925561859323825
0671932,under18,0,53.21458597019614,0,53.21458597019614,NaN,.
0671932,over65,0,53.21458597019614,0,53.21458597019614,NaN,.
0671964,under18,6437,337034.9497879732,1649,117551.02040816325,0.25617523691160476,0.0023031958434862458
0671964,over65,6437,337034.9497879732,1556,46834.748385547064,0.24172751281652943,0.0016056109215550518
0672016,under18,126546,1609.7412255984327,28164,169874.26206335865,0.22255938551989,1.0602953188530211e-5
0672016,over65,126546,1609.7412255984327,17523,131709.4261878586,0.13847138589919872,8.22277157724037e-6
0672086,under18,238,2248.3162572407864,78,887.2793119058397,0.3277310924369748,0.011400905720877217
0672086,over65,238,2248.3162572407864,23,62.45322936779963,0.09663865546218488,0.00147324203332351
0672156,under18,2430,81980.39559871027,382,11317.338162064281,0.15720164609053497,0.0022596939844609443
0672156,over65,2430,81980.39559871027,684,9578.995020371209,0.2814814814814815,0.00272222244747332
0672184,under18,2239,58832.05070167496,386,7877.236906532645,0.17239839213934793,0.0019201204961991553
0672184,over65,2239,58832.05070167496,610,10183.202298574475,0.27244305493523896,0.0029023883720394944
0672282,under18,140,4230.929130366496,67,1561.3307341949908,0.4785714285714286,0.12909913384120422
0672282,over65,140,4230.929130366496,28,147.81829436165592,0.2,0.016176298957975295
0672338,under18,733,66122.44897959185,160,5682.135235262054,0.21828103683492497,0.016439282849489374
0672338,over65,733,66122.44897959185,0,53.21458597019614,0,9.90427609167434e-5
0672380,under18,746,26939.88414741179,230,4887.242357332249,0.30831099195710454,0.013383318780383518
0672380,over65,746,26939.88414741179,77,961.1884590866678,0.1032171581769437,0.002242882693312151
0672408,under18,115,1658.8908084736836,28,478.93127373176515,0.24347826086956523,0.028778031532244244
0672408,over65,115,1658.8908084736836,18,83.14779057843147,0.1565217391304348,0.009360230429966903
0672478,under18,1169,40978.55710867417,99,4074.241738343142,0.08468776732249786,0.0027663183654790657
0672478,over65,1169,40978.55710867417,325,12647.702811319186,0.2780153977758768,0.006937388941945476
0672492,under18,53,1286.3887066823108,0,53.21458597019614,0,0.01894431682812251
0672492,over65,53,1286.3887066823108,0,53.21458597019614,0,0.01894431682812251
0672506,under18,13362,851.4333755231382,2165,27541.874151199638,0.16202664271815598,1.5413382211244372e-4
0672506,over65,13362,851.4333755231382,3040,35973.06011585258,0.22751085166891183,2.0123432483401673e-4
0672520,under18,25603,355.1334522038784,5921,157095.37051579345,0.23126196148888803,2.3962336567573037e-4
0672520,over65,25603,355.1334522038784,1598,31293.502462098466,0.062414560793656995,4.773679536567547e-5
0672576,under18,5650,178.8601361776037,1125,8764.146672702582,0.19911504424778761,2.7432235697405586e-4
0672576,over65,5650,178.8601361776037,1311,11188.366700233737,0.2320353982300885,3.501836257906439e-4
0672646,under18,11014,212.85834388078456,1863,20062.26845649984,0.16914835663700745,1.6533242593905914e-4
0672646,over65,11014,212.85834388078456,3155,37605.34363134117,0.2864536045033594,3.098543926730562e-4
0672674,under18,4824,249.81291747119852,947,7139.993163403887,0.1963101160862355,3.0640596929443957e-4
0672674,over65,4824,249.81291747119852,934,10554.595763158137,0.19361525704809288,4.531494965813082e-4
0672688,under18,11241,176451.06752524458,2492,24789.497510185607,0.2216884618806156,2.648092780183791e-4
0672688,over65,11241,176451.06752524458,1396,13765.209116693304,0.12418823948047326,1.3047288500513078e-4
0672772,under18,2348,76841.86214096323,619,17082.251642168867,0.26362862010221466,0.004067176104806403
0672772,over65,2348,76841.86214096323,354,4802.616383810202,0.15076660988074958,0.0011879470730938645
0672954,under18,2201,192105.02489814392,621,33704.04929740117,0.2821444797819173,0.010114081656788017
0672954,over65,2201,192105.02489814392,144,5590.857438493732,0.06542480690595184,0.00132382616891073
0672996,under18,20712,781.9587771731599,5208,75499.67202815937,0.2514484356894554,1.7588001852001094e-4
0672996,over65,20712,781.9587771731599,2583,30016.35239881376,0.12471031286210892,6.994196741369719e-5
0673080,under18,95420,452.69352648257126,26029,200725.78782531573,0.27278348354642634,2.20420233626058e-5
0673080,over65,95420,452.69352648257126,8653,90914.16376419287,0.09068329490672815,9.984698154417712e-6
0673108,under18,21680,816.3265306122448,3641,57658.37344444342,0.16794280442804427,1.2262255826467257e-4
0673108,over65,21680,816.3265306122448,3349,63952.10687262682,0.15447416974169742,1.3602038428225054e-4
0673167,under18,6989,224255.5039218041,1583,58832.05070167496,0.2264987838031192,9.689072818283235e-4
0673167,over65,6989,224255.5039218041,714,11577.498360140797,0.10216053798826728,2.8493568023871057e-4
0673178,under18,3062,65498.655777385655,831,16452.54570818821,0.2713912475506205,0.002269313771385552
0673178,over65,3062,65498.655777385655,337,2733.160262747018,0.1100587851077727,3.761305435558555e-4
0673220,under18,25974,249.81291747119852,6174,57950.68412154359,0.2376992376992377,8.587665183527211e-5
0673220,over65,25974,249.81291747119852,3727,30864.82940844966,0.1434896434896435,4.574186096957021e-5
0673262,under18,67120,1375.0796832993042,13253,127768.22091444091,0.1974523241954708,2.834893095799294e-5
0673262,over65,67120,1375.0796832993042,10326,122606.40607533188,0.15384386174016687,2.720783404237313e-5
0673276,under18,8964,215138.0715255772,1528,59720.069105052615,0.17045961624274877,6.654227832415914e-4
0673276,over65,8964,215138.0715255772,1796,36668.175645088275,0.2003569834895136,5.638156550355759e-4
0673290,under18,20423,493837.27053519455,5500,108159.01553015955,0.2693042158350879,3.451805683824895e-4
0673290,over65,20423,493837.27053519455,2278,27946.896277750573,0.11154090975860549,8.173339310377051e-5
0673388,under18,1417,47627.42398906145,384,7139.993163403887,0.2709950599858857,0.005297937927797456
0673388,over65,1417,47627.42398906145,108,2248.3162572407864,0.07621736062103035,0.0012575336893678266
0673430,under18,6e4,789883.3159338882,15718,203458.57854232687,0.2619666666666667,7.157375920287663e-5
0673430,over65,6e4,789883.3159338882,6333,76841.86214096323,0.10555,2.3789387822729943e-5
0673554,under18,124,2134.4961705823116,0,53.21458597019614,0,0.0034608861843259714
0673554,over65,124,2134.4961705823116,72,1038.0539721547286,0.5806451612903226,0.11431430812816946
0673612,under18,562,35513.34522038784,92,5410.519119372511,0.16370106761565836,0.020143511191389074
0673612,over65,562,35513.34522038784,100,2607.5147125396106,0.17793594306049823,0.011815674295837655
0673654,under18,8,44.71503404440092,0,53.21458597019614,0,0.8314779057843147
0673654,over65,8,44.71503404440092,8,44.71503404440092,1,0
0673690,under18,970,28559.972653615547,190,12922.644838831866,0.1958762886597938,0.012569741209195389
0673690,over65,970,28559.972653615547,224,2861.762178841659,0.2309278350515464,0.004660217698977959
0673696,under18,30439,594164.5032843377,7902,201270.86778577432,0.2596011695522192,1.740127186699682e-4
0673696,over65,30439,594164.5032843377,3824,21642.076477490045,0.1256283057919117,3.3479077365720834e-5
0673700,under18,7356,200181.44695632893,1593,82328.8772276679,0.216557911908646,0.0013479931599521425
0673700,over65,7356,200181.44695632893,1182,40732.8091942979,0.16068515497553018,6.572481379474249e-4
0673710,under18,849,40243.53063996082,172,10430.058850158443,0.20259128386336867,0.012178582486163025
0673710,over65,849,40243.53063996082,276,2861.762178841659,0.3250883392226148,0.009870680285097447
0673794,under18,3044,68647.18544728891,690,12922.644838831866,0.2266754270696452,0.001775304438464117
0673794,over65,3044,68647.18544728891,585,7662.900379708242,0.1921813403416557,0.001100621967064435
0673815,under18,1339,70895.1321587938,307,15988.026718156705,0.2292755787901419,0.010995906547431123
0673815,over65,1339,70895.1321587938,546,13622.934008370212,0.4077669902912621,0.014172930890907367
0673868,under18,3417,175431.12129414917,1066,87285.22463761421,0.311969563944981,0.006013365595454994
0673868,over65,3417,175431.12129414917,601,8426.012324350293,0.1758852794849283,0.0011864693860369779
0673906,under18,15277,292059.7555454958,1154,22728.540941048217,0.07553839104536231,9.024520757846231e-5
0673906,over65,15277,292059.7555454958,596,7985.513807152557,0.039012895201937556,3.612043641575597e-5
0673962,under18,38648,1243.1518555815262,10149,92756.34925767501,0.26260091078451664,6.204232025365064e-5
0673962,over65,38648,1243.1518555815262,4450,49502.868598774956,0.11514179258952598,3.3130783098393046e-5
0674130,under18,19666,197470.82898347205,5831,61516.06138154674,0.29650157632462115,1.1417089659446104e-4
0674130,over65,19666,197470.82898347205,1769,11577.498360140797,0.08995220176955152,3.406660773705705e-5
0674144,under18,351,7243.09642372114,29,162.96966953372566,0.08262108262108261,0.0017241159399694753
0674144,over65,351,7243.09642372114,65,562.0790643101966,0.18518518518518517,0.006578441522714933
0674172,under18,596,17082.251642168867,37,452.69352648257126,0.06208053691275168,0.0014597552075872853
0674172,over65,596,17082.251642168867,249,3997.0066795391763,0.41778523489932884,0.019646130224988248
0674186,under18,201,7769.69909738454,79,3477.0558291220514,0.39303482587064675,0.056355557604752644
0674186,over65,201,7769.69909738454,87,2365.0927097864947,0.43283582089552236,0.09456996966478093
0675000,under18,304358,8764.146672702582,85060,635146.0167588991,0.2794735147425072,6.8491365230503085e-6
0675000,over65,304358,8764.146672702582,35784,233562.14373481396,0.1175720697336689,2.520041442792522e-6
0675154,under18,369,10183.202298574475,140,4074.241738343142,0.3794037940379404,0.019156718032283897
0675154,over65,369,10183.202298574475,38,83.14779057843147,0.10298102981029811,0.0014037910481640564
0675168,under18,0,53.21458597019614,0,53.21458597019614,NaN,.
0675168,over65,0,53.21458597019614,0,53.21458597019614,NaN,.
0675252,under18,966,47098.23449524671,370,13908.223316488205,0.3830227743271222,0.022309065039317046
0675252,over65,966,47098.23449524671,59,961.1884590866678,0.061076604554865424,0.0012183187319389853
0675280,under18,3617,312783.51086926396,1273,123886.88205023974,0.3519491291125242,0.006508062284344425
0675280,over65,3617,312783.51086926396,247,8537.984682329246,0.0682886369919823,7.641089608006063e-4
0675315,under18,5558,62728.1713953123,1109,9578.995020371209,0.19953220582943504,3.9093120180490635e-4
0675315,over65,5558,62728.1713953123,1016,7556.840753503755,0.1827995681899964,3.124803873818535e-4
0675322,under18,5,5.912731774466237,0,53.21458597019614,0,2.128583438807846
0675322,over65,5,5.912731774466237,3,1.4781829436165592,0.6,0.14427065529697622
0675588,under18,0,53.21458597019614,0,53.21458597019614,NaN,.
0675588,over65,0,53.21458597019614,0,53.21458597019614,NaN,.
0675592,under18,0,53.21458597019614,0,53.21458597019614,NaN,.
0675592,over65,0,53.21458597019614,0,53.21458597019614,NaN,.
0675596,under18,7,29.93320460823532,0,53.21458597019614,0,1.0860119585754313
0675596,over65,7,29.93320460823532,6,23.650927097864948,0.8571428571428571,0.9314830461023963
0675630,under18,29280,621.2063820548591,7222,65810.18283275283,0.24665300546448088,7.67187430738361e-5
0675630,over65,29280,621.2063820548591,2968,27139.808390535938,0.10136612021857923,3.164918125966723e-5
0675672,under18,1188,50864.64463558172,525,20408.163265306124,0.44191919191919193,0.0214984089984736
0675672,over65,1188,50864.64463558172,49,427.1948707051857,0.041245791245791245,3.63998133806479e-4
0675714,under18,1108,22545.615801775668,27,651.8786781349027,0.024368231046931407,5.200859930619523e-4
0675714,over65,1108,22545.615801775668,435,14781.829436165592,0.3925992779783393,0.009209994866113732
0675994,under18,4454,185763.62007002893,1075,39757.20845151098,0.24135608441850023,0.002549559239025899
0675994,over65,4454,185763.62007002893,892,13481.397991518923,0.2002694207453974,0.0010551392938542507
0676015,under18,1267,25173.82507552591,286,6149.610591180792,0.22573007103393844,0.0030317917040262117
0676015,over65,1267,25173.82507552591,194,5410.519119372511,0.15311760063141278,0.0030027732077926757
0676040,under18,77,683.2900656867545,0,53.21458597019614,0,0.008975305442772162
0676040,over65,77,683.2900656867545,22,230.96608494008737,0.2857142857142857,0.029547529780350693
0677000,under18,151565,1286.3887066823108,33225,293375.3383653144,0.21921287896282124,1.2768334066962763e-5
0677000,over65,151565,1286.3887066823108,18152,142053.38088155136,0.11976379771055323,6.182972474157356e-6
0677042,under18,967,13622.934008370212,120,1810.774105930285,0.12409513960703206,0.0017121218636120393
0677042,over65,967,13622.934008370212,202,887.2793119058397,0.20889348500517063,0.0015845938828754186
0677308,under18,12794,561816.3172919687,3969,208424.16459567077,0.3102235422854463,9.429964179383241e-4
0677308,over65,12794,561816.3172919687,1183,25951.349303868225,0.09246521807097077,1.8788835840464666e-4
0677364,under18,15286,923.8643397603495,2133,14196.468990493435,0.13953944786078765,6.0679496745930644e-5
0677364,over65,15286,923.8643397603495,1071,7877.236906532645,0.07006411095119718,3.369272089004878e-5
0677378,under18,2948,49502.868598774956,687,10306.261028630557,0.2330393487109905,0.0014952333030732905
0677378,over65,2948,49502.868598774956,335,2078.6947644607862,0.11363636363636363,3.127406425039229e-4
0677392,under18,2517,249.81291747119852,538,7877.236906532645,0.2137465236392531,0.0012415887514820555
0677392,over65,2517,249.81291747119852,764,11840.614924104546,0.30353595550258244,0.0018653606239131017
0677430,under18,228,3997.0066795391763,11,83.14779057843147,0.04824561403508772,0.0017784583776288651
0677430,over65,228,3997.0066795391763,93,1077.5953658964718,0.40789473684210525,0.033522041556066265
0677574,under18,9224,212.85834388078456,2187,27139.808390535938,0.23709887250650477,3.18842836981631e-4
0677574,over65,9224,212.85834388078456,1010,17886.013617760364,0.10949696444058976,2.1019045792277638e-4
0677588,under18,2721,129950.38848495486,1066,60017.55342245545,0.39176773245130464,0.005412395213528941
0677588,over65,2721,129950.38848495486,156,1117.8758511100227,0.05733186328555678,2.086775380675451e-4
0677595,under18,1064,31942.05522861023,260,5145.554826729243,0.24436090225563908,0.0062299370651075214
0677595,over65,1064,31942.05522861023,166,1915.7250949270606,0.15601503759398497,0.0023789650539094865
0677700,under18,1290,39273.84262894836,230,5233.137166138524,0.17829457364341086,0.0038949651954698844
0677700,over65,1290,39273.84262894836,106,1330.3646492549035,0.08217054263565891,9.588014897923688e-4
0677728,under18,675,20062.26845649984,153,4718.729501759961,0.22666666666666666,0.008094320397879377
0677728,over65,675,20062.26845649984,111,2424.5895732670615,0.16444444444444445,0.006512182038964229
0677784,under18,1156,27946.896277750573,151,3405.733502092553,0.13062283737024222,0.0029053864799608578
0677784,over65,1156,27946.896277750573,238,5960.403174397871,0.20588235294117646,0.003573803968200309
0677805,under18,10853,130389.03927347308,2474,29806.080875084306,0.2279554040357505,1.9552641023848482e-4
0677805,over65,10853,130389.03927347308,2086,10430.058850158443,0.19220492029853498,1.2944473729696766e-4
0677924,under18,5160,107759.53658964716,1126,19379.347936549,0.21821705426356588,9.205694942090247e-4
0677924,over65,5160,107759.53658964716,697,7451.5202187710765,0.13507751937984497,3.5370823015567826e-4
0677960,under18,3200,150421.3745253647,788,33704.04929740117,0.24625,0.004182173869978581
0677960,over65,3200,150421.3745253647,518,5233.137166138524,0.161875,8.959673831882709e-4
0678008,under18,264,22728.540941048217,99,8537.984682329246,0.375,0.07664404861820392
0678008,over65,264,22728.540941048217,39,961.1884590866678,0.14772727272727273,0.020907961680566734
0678050,under18,153,1243.1518555815262,34,212.85834388078456,0.2222222222222222,0.011715517919228943
0678050,over65,153,1243.1518555815262,52,289.7238569488456,0.33986928104575165,0.018510903084676674
0678092,under18,12948,269.39884147411794,2463,32817.13953123123,0.1902224281742354,1.9568895725845904e-4
0678092,over65,12948,269.39884147411794,1419,16296.966953372568,0.10959221501390176,9.718856504825293e-5
0678106,under18,392,5682.135235262054,66,533.6240426455779,0.1683673469387755,0.004520894497924928
0678106,over65,392,5682.135235262054,81,505.9081124527675,0.2066326530612245,0.004871137960184213
0678120,under18,110722,1561.3307341949908,31138,267625.3914875139,0.2812268564512924,2.1820215744920963e-5
0678120,over65,110722,1561.3307341949908,11430,137959.1836734694,0.10323151677173462,1.125201727665531e-5
0678126,under18,1641,26939.88414741179,0,53.21458597019614,0,1.9761209637632018e-5
0678126,over65,1641,26939.88414741179,1151,16765.920492234916,0.7014015843997562,0.01114768108063978
0678138,under18,25411,569130.3664969837,6791,214011.69612254138,0.26724646806501123,2.684821765644459e-4
0678138,over65,25411,569130.3664969837,3363,28559.972653615547,0.13234426035968674,5.96672818769248e-5
0678148,under18,36214,1077.5953658964718,7767,55632.89326595282,0.21447506489203072,4.2382983319612545e-5
0678148,over65,36214,1077.5953658964718,6225,86926.39572805131,0.1718948472966256,6.625819024598122e-5
0678162,under18,7989,263864.8940789535,2002,65187.86781349027,0.25059456753035425,0.0012809884169287353
0678162,over65,7989,263864.8940789535,1496,28559.972653615547,0.1872574790336713,5.924482856137941e-4
0678176,under18,30,1158.8954277953824,2,133.40601066139448,0.06666666666666667,0.14250596035070803
0678176,over65,30,1158.8954277953824,18,133.40601066139448,0.6,0.6117870718530356
0678232,under18,494,7037.628994558438,45,887.2793119058397,0.09109311740890688,0.003396553688342218
0678232,over65,494,7037.628994558438,223,1038.0539721547286,0.451417004048583,0.010130321298133665
0678288,under18,3110,98775.51020408163,1010,28972.38569488456,0.3247588424437299,0.004072545921283452
0678288,over65,3110,98775.51020408163,280,4802.616383810202,0.09003215434083602,5.793229815286514e-4
0678336,under18,1135,60614.73933167653,511,24789.497510185607,0.4502202643171806,0.02878068761544774
0678336,over65,1135,60614.73933167653,86,2484.8255282194364,0.07577092511013216,0.0021990171558044246
0678456,under18,2166,165889.08084736837,607,25561.109006753446,0.2802400738688827,0.008225229510424665
0678456,over65,2166,165889.08084736837,178,4152.2158886189145,0.08217913204062789,0.0011238345707613232
